Всички,Дирекция,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
2012-12-17,0131000016 - ОД на МВР - Благоевград,94,,,,817.12,,,,,,,,,,,,,,,,,,,,,911.12
2012-12-17,0131000021 - ОД на МВР - Бургас,1236.73,,,,4522.47,,,,,,,,,,,,,,,,,,,,,5759.2
2012-12-17,0131000037 - ОД на МВР - Варна,7977,,,,49040.02,,,,,,,,,,,1189.18,,,,,,,,,,58206.2
2012-12-17,0131000042 - ОД на МВР - В. Търново,,,,,11160.33,,,,,,,,,,,381.27,,,,,,,,,,11541.6
2012-12-17,0131000058 - ОД на МВР - Видин,200,,,,340,,,,,,,,,,,100,,,,,,,,,,640
2012-12-17,0131000063 - ОД на МВР - Враца,14977,,,,21369.31,,,,,,,,,,,,,,,,,,,,,36346.31
2012-12-17,0131000079 - ОД на МВР - Габрово,487506.71,53058.92,28676.61,,,,,,,,,,,,,,,,,,,,,,,569242.24
2012-12-17,0131000084 - ОД на МВР - Добрич,674573.45,72088.78,27530.63,,12697.85,,,,,1440,,,,,,,,,,,,,,,,788330.71
2012-12-17,0131000090 - ОД на МВР - Кърджали,3520,,,,,,,,,,,,,,,,,,,,,,,,,3520
2012-12-17,0131000103 - ОД на МВР - Кюстендил,126148.45,2821.84,,,,,,,,,,,,,100,,,,,,,,,,,129070.29
2012-12-17,0131000119 - ОД на МВР - Монтана,586162.39,64205.64,39563.36,,1825.52,,,,,,,,,,,,,,,,,,,,,691756.91
2012-12-17,0131000145 - ОД на МВР - Перник,583285.22,62008.88,23550.49,,14259.8,,,,,,,,,,126.6,1276.87,,,,,,,,,,684507.86
2012-12-17,0131000150 - ОД на МВР - Плевен,,,,,4756.05,,,,,,,,,,,,,,,,,,,,,4756.05
2012-12-17,0131000166 - ОД на МВР - Пловдив,1901.97,232036.39,1960778.58,,,,,,,,,,,,,,,,,,,,,,,2194716.94
2012-12-17,0131000171 - ОД на МВР - Разград,461433.09,49771.05,34816.34,,1450,,,,,,,,,,,,,,,,,,,,,547470.48
2012-12-17,0131000187 - ОД на МВР - Русе,876224.49,92276.11,27363.7,,33469.16,,,,,,,,,,,,,,,,,,,,,1029333.46
2012-12-17,0131000192 - ОД на МВР - Силистра,592,,,,182.82,,,,,,,,,,,1226.9,,,,,,,,,,2001.72
2012-12-17,0131000206 - ОД на МВР - Сливен,691124.16,73761.1,26569.52,,2296.1,,,,,,,,,,,1350.04,,,,,,,,,,795100.92
2012-12-17,0131000211 - ОД на МВР - Смолян,1306,,,,335.4,,,,,3655.2,,,,,,,,,,,,,,,,5296.6
2012-12-17,0131000227 - ОД на МВР - София,27840.33,2309.79,,,467,,,,,,,,,,,,,,,,,,,,,30617.12
2012-12-17,0131000232 - ОД на МВР - Ст.Загора,1202349.79,133960.89,106531.74,,11004.8,,,,,,,,,,,,,,,,,,,,,1453847.22
2012-12-17,0131000248 - ОД на МВР - Търговище,,,,,401.28,,,,,,,,,,,,,,,,,,,,,401.28
2012-12-17,0131000253 - ОД на МВР - Хасково,865996.5,93295.59,38288.4,,,,,,,,,,,,,,,,,,,,,,,997580.49
2012-12-17,0131000269 - ОД на МВР - Шумен,,,,,19594.62,,,,,,,,,,,,,,,,,,,,,19594.62
2012-12-17,0131000274 - ОД на МВР - Ямбол,6066.76,14.34,,,,,,,,,,,,,32,,,,,,,,,,,6113.1
2012-12-17,0134000004 - САД "КИС",342970.71,36993.86,7591.91,,42733.56,,,,,,,,,,,,,,,,,,,,,430290.04
2012-12-17,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,10481.36,,,,,,,,,,,,,,,,,,,,,10481.36
2012-12-17,013700**** - ГД ПБЗН,1135255.5,137624.59,49999.25,,18137.63,,,,,,,,,,,,,,,,,,,,,1341016.97
2012-12-17,0138000002 - Дирекция "НС 112",,,,,3566.64,,,,,,,,,,,,,,,,,,,,,3566.64
2012-12-17,0139890003 - Фонд за безопасност на движението,,,,,,,,,,,,,,,,1030,,,,,,,,,,1030
2012-12-18,0130310001 - САД "ПУБ",,16.67,,,,,,,,,,,,,,,,,,,,,,,,16.67
2012-12-18,013032**** - САД "УССД",39697.14,4312.63,101.76,,80478.14,,,,,49637.78,,,,,,403.26,,,,,,,,,,174630.71
2012-12-18,013034**** - Академия на МВР,,,,,9272.11,,,,,,,,,,1257,,,,,,,,,,,10529.11
2012-12-18,0130350004 - ИСТ,,,,,1523.44,,,,,,,,,,,,,,,,,,,,,1523.44
2012-12-18,013036**** - Медицински институт,,5.22,,,98364.18,,,,,,,,,,,,,,,,,,,,,98369.4
2012-12-18,0130370000 - НСПО - ПУБ Китен,16059.85,1677.26,55.89,,,,,,,,,,,,,,,,,,,,,,,17793
2012-12-18,0130380009 - Дирекция Миграция,,,,,8345.45,,,,,,,,,,,,,,,,,,,,,8345.45
2012-12-18,013040**** - СДВР,6036038.23,639591.33,171704.76,,30,,,,,,,,,,,,,,,,,,,-5400000,,1447364.32
2012-12-18,013060**** - ГД "Национална полиция",14304.48,,,,10043.05,,,,,,,,,,,,,,,,,,,,,24347.53
2012-12-18,013070**** - ГД "Гранична полиция",798079.2,84377.1,17990.46,,1456655.95,,,,,17628,,,,,,5734.49,,,,,,,,,,2380465.2
2012-12-18,0131000016 - ОД на МВР - Благоевград,887339.84,97563.03,64039.19,,,,,,,,,,,,,,,,,,,,,,,1048942.06
2012-12-18,0131000021 - ОД на МВР - Бургас,6688.61,,,,5620.02,,,,,,,,,,,,,,,,,,,,,12308.63
2012-12-18,0131000042 - ОД на МВР - В. Търново,878114.74,94818.61,46052.97,,11695.63,,,,,,,,,,,384.84,,,,,,,,,,1031066.79
2012-12-18,0131000063 - ОД на МВР - Враца,980132.91,107750.16,57740.51,,,,,,,,,,,,,,,,,,,,,,,1145623.58
2012-12-18,0131000079 - ОД на МВР - Габрово,3088,,,,,,,,,,,,,,,,,,,,,,,,,3088
2012-12-18,0131000090 - ОД на МВР - Кърджали,,,,,2264.68,,,,,,,,,,,1500,,,,,,,,,,3764.68
2012-12-18,0131000103 - ОД на МВР - Кюстендил,524294,68307.12,46843.36,,1.7,,,,,,,,,,,,,,,,,,,,,639446.18
2012-12-18,0131000119 - ОД на МВР - Монтана,1094.46,88.74,,,1441.23,,,,,,,,,,,723.47,,,,,,,,,,3347.9
2012-12-18,0131000130 - ОД на МВР - Пазарджик,,,,,1345.87,,,,,,,,,,,,,,,,,,,,,1345.87
2012-12-18,0131000145 - ОД на МВР - Перник,,,,,290,,,,,,,,,,,,,,,,,,,,,290
2012-12-18,0131000166 - ОД на МВР - Пловдив,,,,,6293.23,,,,,,,,,,,471.28,,,,,,,,,,6764.51
2012-12-18,0131000171 - ОД на МВР - Разград,,,,,2985,,,,,,,,,,,,,,,,,,,,,2985
2012-12-18,0131000206 - ОД на МВР - Сливен,,,,,6386.4,,,,,,,,,,,,,,,,,,,,,6386.4
2012-12-18,0131000211 - ОД на МВР - Смолян,,,,,,,,,,3384.71,,,,,,,,,,,,,,,,3384.71
2012-12-18,0131000227 - ОД на МВР - София,1002734.52,106217.81,30940.47,,25,,,,,,,,,,,,,,,,,,,,,1139917.8
2012-12-18,0131000232 - ОД на МВР - Ст.Загора,,,,,2073.1,,,,,,,,,,,2219.82,,,,,,,,,,4292.92
2012-12-18,0131000248 - ОД на МВР - Търговище,,,,,117,,,,,,,,,,,,,,,,,,,,,117
2012-12-18,0131000253 - ОД на МВР - Хасково,,,,,1599,,,,,,,,,,,994.05,,,,,,,,,,2593.05
2012-12-18,0131000269 - ОД на МВР - Шумен,629803.18,66342.65,16100.22,,,,,,,,,,,,,,,,,,,,,,,712246.05
2012-12-18,0133000000 - Държавна агенция за бежанците,94806.24,8404.39,1373.26,,263,,,,,,,,,,,,,,,,,,,,,104846.89
2012-12-18,0134000004 - САД "КИС",15105.2,,,,1675.92,,,,,,,,,,,,,,,,,,,,,16781.12
2012-12-18,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,5240.02,,,,,,,,,,,,,,,,,,,,,5240.02
2012-12-18,0136000003 - ГДБОП,,,,,1271,,,,,,,,,,,,,,,,,,,,,1271
2012-12-18,013700**** - ГД ПБЗН,259572.89,27897.62,14666.82,,6728.1,,,,,,,,,,,,,,,,,,,,,308865.43
2012-12-18,0138000002 - Дирекция "НС 112",351310.93,36081.83,8210.74,,9615.62,,,,,,,,,,,,,,,,,,,,,405219.12
2012-12-19,0130000006 - МВР ЦУ,,,,,390014.71,,,,,712.8,5296630.3,,,,,,,,,,,,,,,5687357.81
2012-12-19,0130310001 - САД "ПУБ",,,,,13292.88,,,,,,,,,,,,,,,,,,,,,13292.88
2012-12-19,013032**** - САД "УССД",2707.86,,160,,350821.81,,,,,,,,,,,,,,,,,,,,,353689.67
2012-12-19,0130330008 - СД "ОТО",,,,,2233.16,,,,,,,,,,,,,,,,,,,,,2233.16
2012-12-19,013034**** - Академия на МВР,2000,,,,5093.8,,,,,,,,,,781,,,,,,,,,,,7874.8
2012-12-19,0130350004 - ИСТ,,,,,2019.66,,,,,,,,,,,,,,,,,,,,,2019.66
2012-12-19,013036**** - Медицински институт,4388.88,11.15,,,84057.76,,,,,4950,,,,,,17540.67,,,,,,,,,,110948.46
2012-12-19,013040**** - СДВР,500,,,,8221.73,,,,,,,,,,118.8,,,,,,,,,,,8840.53
2012-12-19,013060**** - ГД "Национална полиция",267,,,,34575.1,,,,,,,,,,,,,,,,,,,,,34842.1
2012-12-19,013070**** - ГД "Гранична полиция",3304,,,,10737.62,,,,,,,,,,,,,,,,,,,,,14041.62
2012-12-19,0130900008 - САД "Международни проекти",60,,,,,,,,,25357.26,,,,174,,,,,,,,,,,,25591.26
2012-12-19,0131000021 - ОД на МВР - Бургас,2491.95,,,,7070.35,,,,,,,,,,,,,,,,,,,,,9562.3
2012-12-19,0131000037 - ОД на МВР - Варна,1800,,,,21792.62,,,,,,,,,,,3102.76,,,,,,,,,,26695.38
2012-12-19,0131000042 - ОД на МВР - В. Търново,5664.2,,,,3923.04,,,,,,,,,,,428.85,,,,,,,,,,10016.09
2012-12-19,0131000058 - ОД на МВР - Видин,1344.77,106.08,,,4672.96,,,,,,,,,,,,,,,,,,,,,6123.81
2012-12-19,0131000063 - ОД на МВР - Враца,,,,,8565.6,,,,,,,,,,,,,,,,,,,,,8565.6
2012-12-19,0131000090 - ОД на МВР - Кърджали,,,,,402,,,,,30600,,,,,,,,,,,,,,,,31002
2012-12-19,0131000103 - ОД на МВР - Кюстендил,4654.47,342.53,,,413.76,,,,,,,,,,,,,,,,,,,,,5410.76
2012-12-19,0131000119 - ОД на МВР - Монтана,,,,,1645.61,,,,,,,,,,,1368.29,,,,,,,,,,3013.9
2012-12-19,0131000124 - ОД на МВР - Ловеч,,,,,5383.95,,,,,,,,,,,,,,,,,,,,,5383.95
2012-12-19,0131000130 - ОД на МВР - Пазарджик,,,,,14439.22,,,,,,,,,,,,,,,,,,,,,14439.22
2012-12-19,0131000145 - ОД на МВР - Перник,,,,,31830.04,,,,,,,,,,,3248.91,,,,,,,,,,35078.95
2012-12-19,0131000150 - ОД на МВР - Плевен,1800,,,,4683.73,,,,,,,,,,,,,,,,,,,,,6483.73
2012-12-19,0131000166 - ОД на МВР - Пловдив,,120.06,,,1200.38,,,,,24065.7,,,,,,,,,,,,,,,,25386.14
2012-12-19,0131000171 - ОД на МВР - Разград,1568.38,400.14,,,170,,,,,,,,,,,,,,,,,,,,,2138.52
2012-12-19,0131000187 - ОД на МВР - Русе,,,,,2216,,,,,,,,,,,2405.91,,,,,,,,,,4621.91
2012-12-19,0131000206 - ОД на МВР - Сливен,,,,,9780.72,,,,,,,,,,,,,,,,,,,,,9780.72
2012-12-19,0131000211 - ОД на МВР - Смолян,,,,,2374.5,,,,,11861.98,,,,,,,,,,,,,,,,14236.48
2012-12-19,0131000227 - ОД на МВР - София,4240.69,388.81,,,4748.64,,,,,,,,,,,,,,,,,,,,,9378.14
2012-12-19,0131000232 - ОД на МВР - Ст.Загора,,,,,3232.88,,,,,1200,,,,,,2810.44,,,,,,,,,,7243.32
2012-12-19,0131000248 - ОД на МВР - Търговище,,,,,634.53,,,,,,,,,,,,,,,,,,,,,634.53
2012-12-19,0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,56.87,,,,,,,,,,56.87
2012-12-19,0131000269 - ОД на МВР - Шумен,,,,,6675.42,,,,,,,,,,,,,,,,,,,,,6675.42
2012-12-19,0131000274 - ОД на МВР - Ямбол,1006.04,80.84,,,2764.93,,,,,,,,,,,,,,,,,,,,,3851.81
2012-12-19,0134000004 - САД "КИС",,,,,535196.14,,,,,,,,,,,,,,,,,,,,,535196.14
2012-12-19,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,676.09,,,,,,,,,,,,,,,,,,,,,676.09
2012-12-19,013700**** - ГД ПБЗН,133,,,,96320.67,,,,,,,,,,,,,,,,,,,,,96453.67
2012-12-20,0130000006 - МВР ЦУ,,,,,4002910.64,,,,,50582.65,,,,,,,,,,,,,,,,4053493.29
2012-12-20,0130310001 - САД "ПУБ",,,,,43402.01,,,,,,,,,,,,,,,,,,,,,43402.01
2012-12-20,013032**** - САД "УССД",17136,,,,775065.27,,,,,124965.55,,,,,,8098,,,,,,,,,,925264.82
2012-12-20,0130330008 - СД "ОТО",,,,,7789.69,,,,,,,,,,,,,,,,,,,,,7789.69
2012-12-20,013034**** - Академия на МВР,1231.33,78.35,38301.45,,127449.25,,,,,,,,,,,969.35,,,,,,,,,,168029.73
2012-12-20,013036**** - Медицински институт,,,,,14015.17,,,,,73800,,,,,,12199.3,,,,,,,,,,100014.47
2012-12-20,013040**** - СДВР,1.91,,,,4478.41,,,,,,,,,,,,,,,,,,,,,4480.32
2012-12-20,013060**** - ГД "Национална полиция",,,,,598.89,,,,,,,,,,,,,,,,,,,,,598.89
2012-12-20,013070**** - ГД "Гранична полиция",2800,,,,17839.94,,,,,9047,,,,,,1848.5,,,,,,,,,,31535.44
2012-12-20,0130900008 - САД "Международни проекти",,58.77,,,81224.1,,,,,,,,,,,,,,,,,,,,,81282.87
2012-12-20,0131000016 - ОД на МВР - Благоевград,,,,,16697.18,,,,,,,,,,,3589.44,,,,,,,,,,20286.62
2012-12-20,0131000021 - ОД на МВР - Бургас,,942.03,,,435.9,,,,,713.9,,,,,,,,,,,,,,,,2091.83
2012-12-20,0131000037 - ОД на МВР - Варна,,,,,2555.23,,,,,,,,,,,,,,,,,,,,,2555.23
2012-12-20,0131000042 - ОД на МВР - В. Търново,286.34,,,,21712.62,,,,,,,,,,,1184.25,,,,,,,,,,23183.21
2012-12-20,0131000058 - ОД на МВР - Видин,1791.65,139.23,,,4174,,,,,,,,,,,,,,,,,,,,,6104.88
2012-12-20,0131000063 - ОД на МВР - Враца,,,7151.14,,4669.62,,,,,,,,,,,,,,,,,,,,,11820.76
2012-12-20,0131000079 - ОД на МВР - Габрово,,18,,,1703.61,,,,,,,,,,,3239.75,,,,,,,,,,4961.36
2012-12-20,0131000090 - ОД на МВР - Кърджали,,,,,1631.84,,,,,,,,,,,,,,,,,,,,,1631.84
2012-12-20,0131000103 - ОД на МВР - Кюстендил,3953.38,302.12,,,6404.13,,,,,,,,,,,,,,,,,,,,,10659.63
2012-12-20,0131000119 - ОД на МВР - Монтана,,,,,4004.88,,,,,,,,,,,,,,,,,,,,,4004.88
2012-12-20,0131000130 - ОД на МВР - Пазарджик,,,,,31882.93,,,,,2994,,,,,,,,,,,,,,,,34876.93
2012-12-20,0131000145 - ОД на МВР - Перник,,,,,1771.22,,,,,,,,,,,303.54,,,,,,,,,,2074.76
2012-12-20,0131000150 - ОД на МВР - Плевен,,,,,16081.14,,,,,5836.8,,,,,,,,,,,,,,,,21917.94
2012-12-20,0131000166 - ОД на МВР - Пловдив,,,,,11219.1,,,,,672,,,,,,,,,,,,,,,,11891.1
2012-12-20,0131000171 - ОД на МВР - Разград,,,,,515.4,,,,,,,,,,,,,,,,,,,,,515.4
2012-12-20,0131000187 - ОД на МВР - Русе,594.31,,,,4772.11,,,,,,,,,,,1974.55,,,,,,,,,,7340.97
2012-12-20,0131000192 - ОД на МВР - Силистра,,,,,360.92,,,,,11048,,,,,,203.62,,,,,,,,,,11612.54
2012-12-20,0131000206 - ОД на МВР - Сливен,1652,,,,,,,,,,,,,,,,,,,,,,,,,1652
2012-12-20,0131000211 - ОД на МВР - Смолян,,,,,88.11,,,,,16443.58,,,,,,,,,,,,,,,,16531.69
2012-12-20,0131000227 - ОД на МВР - София,4903.49,343.51,,,12256.22,,,,,6978.13,,,,,,,,,,,,,,,,24481.35
2012-12-20,0131000232 - ОД на МВР - Ст.Загора,,,,,4156.99,,,,,300,,,,,114,2427.96,,,,,,,,,,6998.95
2012-12-20,0131000253 - ОД на МВР - Хасково,,,,,12680.84,,,,,,,,,,,989.96,,,,,,,,,,13670.8
2012-12-20,0131000269 - ОД на МВР - Шумен,,,,,4136.37,,,,,,,,,,,,,,,,,,,,,4136.37
2012-12-20,0131000274 - ОД на МВР - Ямбол,,,,,2631.53,,,,,21451.6,,,,,,5000,,,,,,,,,,29083.13
2012-12-20,0136000003 - ГДБОП,688.64,54.72,,,2259.11,,,,,,,,,,,,,,,,,,,,,3002.47
2012-12-20,013700**** - ГД ПБЗН,733.56,32.67,,,205226.77,,,,,50067.37,,,,,,,,,,,,,,,,256060.37
2012-12-20,0139890003 - Фонд за безопасност на движението,,,,,10982.04,,,,,,,,,,,,,,,,,,,,,10982.04
2012-12-21,0130000006 - МВР ЦУ,,,,,331826.97,,,,,383735.71,,,,,,,,,,,,,,,,715562.68
2012-12-21,013032**** - САД "УССД",,,,,6786.18,,,,,535152.68,,,,,,8853.64,,,,,,,,,,550792.5
2012-12-21,013036**** - Медицински институт,,,,,116635.54,,,,,68332.97,,,,,,,,,,,,,,,,184968.51
2012-12-21,013040**** - СДВР,,,,,200864.67,,,,,,,,,,166,,,,,,,,,,,201030.67
2012-12-21,013070**** - ГД "Гранична полиция",166.67,,,,15464.1,,,,,13264.04,,,,,,952.65,,,,,,,,,,29847.46
2012-12-21,0131000021 - ОД на МВР - Бургас,,,,,800,,,,,233469.19,,,,,,,,,,,,,,,,234269.19
2012-12-21,0131000042 - ОД на МВР - В. Търново,790.02,,,,30112.28,,,,,,,,,,,3666.18,,,,,,,,,,34568.48
2012-12-21,0131000063 - ОД на МВР - Враца,,,,,87.12,,,,,,,,,,,,,,,,,,,,,87.12
2012-12-21,0131000103 - ОД на МВР - Кюстендил,222,12,,,11.71,,,,,,,,,,,,,,,,,,,,,245.71
2012-12-21,0131000130 - ОД на МВР - Пазарджик,,,,,393.99,,,,,,,,,,,,,,,,,,,,,393.99
2012-12-21,0131000145 - ОД на МВР - Перник,,,,,16193.11,,,,,,,,,,,1045.73,,,,,,,,,,17238.84
2012-12-21,0131000166 - ОД на МВР - Пловдив,,,,,11952.25,,,,,,,,,,,,,,,,,,,,,11952.25
2012-12-21,0131000171 - ОД на МВР - Разград,,,,,63.65,,,,,,,,,,,,,,,,,,,,,63.65
2012-12-21,0131000187 - ОД на МВР - Русе,,,,,13293.82,,,,,,,,,,,1167.36,,,,,,,,,,14461.18
2012-12-21,0131000227 - ОД на МВР - София,222,,,,5443.03,,,,,7408.36,,,,,,,,,,,,,,,,13073.39
2012-12-21,0131000232 - ОД на МВР - Ст.Загора,,,,,497.16,,,,,,,,,,112.8,,,,,,,,,,,609.96
2012-12-21,0131000248 - ОД на МВР - Търговище,,,,,3702.41,,,,,,,,,,,,,,,,,,,,,3702.41
2012-12-21,0131000269 - ОД на МВР - Шумен,,,,,20654.73,,,,,,,,,,,,,,,,,,,,,20654.73
2012-12-21,0133000000 - Държавна агенция за бежанците,,,,,32671.42,,,,,163356,,,,,,,,,,,,,,,,196027.42
2012-12-21,0134000004 - САД "КИС",,,,,656788.7,,,,,,,,,,,,,,,,,,,,,656788.7
2012-12-21,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,944.74,,,,,,,,,,,,,,,,,,,,,944.74
2012-12-21,013700**** - ГД ПБЗН,,98.01,,,115040.46,,,,,49355.59,,,,,,15.7,,,,,,,,,,164509.76
2012-12-21,0138000002 - Дирекция "НС 112",,,,,24061.73,,,,,,,,,,,,,,,,,,,,,24061.73
2012-12-21,0139890003 - Фонд за безопасност на движението,,,,,24996,,,,,,,,,,,,,,,,,,,,,24996
2012-12-27,0130000006 - МВР ЦУ,175192,0,175192
2012-12-27,0130900008 - САД "Международни проекти",0,-74.15,-74.15
2012-12-28,0130330008 - СД "ОТО",,,,,,,,,,,,,,,,,,,,,,,,-5000,,-5000
2012-12-28,013700**** - ГД ПБЗН,,,,,82684.09,,,,,207257.5,,,,,,,,,,,,,,,,289941.59
2013-01-04,0130310001 - САД "ПУБ",,,,,100000,,,,,,,,,,,,,,,,,,,,,100000
2013-01-04,013034**** - Академия на МВР,,,,,5500,,,,,,,,,,,,,,,,,,,,,5500
2013-01-04,013700**** - ГД ПБЗН,,,,,3184.53,,,,,,,,,,,,,,,,,,,,,3184.53
2013-01-07,0130000006 - МВР ЦУ,,,,,,,,,,31076.65,,,,,,,,,,,,,,,,31076.65
2013-01-07,013032**** - САД "УССД",,,,,15100,,,,,,,,,,,,,,,,,,,,,15100
2013-01-07,0130330008 - СД "ОТО",,,,,11950,,,,,,,,,,,15000,,,,,,,,,,26950
2013-01-07,013040**** - СДВР,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
2013-01-07,013060**** - ГД "Национална полиция",,,,,26495.84,,,,,,,,,,,,,,,,,,,,,26495.84
2013-01-07,013070**** - ГД "Гранична полиция",,,,,71261.55,,,,,,,,,,,10121.7,,,,,,,,,,81383.25
2013-01-07,0131000021 - ОД на МВР - Бургас,,,,,5240,,,,,,,,,,,5000,,,,,,,,,,10240
2013-01-07,0131000037 - ОД на МВР - Варна,,,,,23316.03,,,,,,,,,,,,,,,,,,,,,23316.03
2013-01-07,0131000042 - ОД на МВР - В. Търново,,,,,3000,,,,,,,,,,,808.47,,,,,,,,,,3808.47
2013-01-07,0131000058 - ОД на МВР - Видин,,,,,6000,,,,,,,,,,,4000,,,,,,,,,,10000
2013-01-07,0131000063 - ОД на МВР - Враца,,,,,3000,,,,,,,,,,,7000,,,,,,,,,,10000
2013-01-07,0131000084 - ОД на МВР - Добрич,,,,,26794.48,,,,,,,,,,,4000,,,,,,,,,,30794.48
2013-01-07,0131000090 - ОД на МВР - Кърджали,,,,,1000,,,,,,,,,,,3000,,,,,,,,,,4000
2013-01-07,0131000119 - ОД на МВР - Монтана,,,,,1647.07,,,,,,,,,,,,,,,,,,,,,1647.07
2013-01-07,0131000124 - ОД на МВР - Ловеч,,,,,1926.57,,,,,,,,,,,3238.37,,,,,,,,,,5164.94
2013-01-07,0131000150 - ОД на МВР - Плевен,,,,,3000,,,,,,,,,,844,,,,,,,,,,,3844
2013-01-07,0131000166 - ОД на МВР - Пловдив,,,,,,,,,,,,,,,,10000,,,,,,,,,,10000
2013-01-07,0131000171 - ОД на МВР - Разград,,,,,13622.02,,,,,,,,,,,5000,,,,,,,,,,18622.02
2013-01-07,0131000192 - ОД на МВР - Силистра,,,,,22954.58,,,,,,,,,,,500,,,,,,,,,,23454.58
2013-01-07,0131000206 - ОД на МВР - Сливен,,,,,11688.97,,,,,,,,,,,,,,,,,,,,,11688.97
2013-01-07,0131000211 - ОД на МВР - Смолян,,,,,1000,,,,,,,,,,,3000,,,,,,,,,,4000
2013-01-07,0131000227 - ОД на МВР - София,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
2013-01-07,0131000248 - ОД на МВР - Търговище,,,,,17008.65,,,,,,,,,,,,,,,,,,,,,17008.65
2013-01-07,0131000253 - ОД на МВР - Хасково,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
2013-01-07,0131000274 - ОД на МВР - Ямбол,,,,,1500,,,,,,,,,,,,,,,,,,,,,1500
2013-01-07,0133000000 - Държавна агенция за бежанците,,,,,40000,,,,,,,,,,,,,,,,,,,,,40000
2013-01-07,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,4294.89,,,,,,,,,,,,,,,,,,,,,4294.89
2013-01-07,0136000003 - ГДБОП,,,1268.21,,190000,,,,,,,,,,,,,,,,,,,,,191268.21
2013-01-07,013700**** - ГД ПБЗН,,,,,22136.04,,,,,,,,,,52,,,,,,,,,,,22188.04
2013-01-08,0130000006 - МВР ЦУ,,,,,263918.46,,,,,,,,,,,,,,,,,,,,,263918.46
2013-01-08,0130310001 - САД "ПУБ",,,,,7463.35,,,,,,,,,,,,,,,,,,,,,7463.35
2013-01-08,013032**** - САД "УССД",,,,,93655.35,,,,,,,,,,,110174.51,,,,,,,,,,203829.86
2013-01-08,013034**** - Академия на МВР,18670,,,,,,,,,,,,,,,,,,,,,,,,,18670
2013-01-08,0130380009 - Дирекция Миграция,,,,,8919.12,,,,,,,,,,,,,,,,,,,,,8919.12
2013-01-08,013060**** - ГД "Национална полиция",16992,,,,70,,,,,,,,,,,,,,,,,,,,,17062
2013-01-08,013070**** - ГД "Гранична полиция",,,,,3933.08,,,,,,,,,,,2615.87,,,,,,,,,,6548.95
2013-01-08,0131000037 - ОД на МВР - Варна,,,,,11305.78,,,,,,,,,,,,,,,,,,,,,11305.78
2013-01-08,0131000058 - ОД на МВР - Видин,,,,,739.47,,,,,,,,,,,,,,,,,,,,,739.47
2013-01-08,0131000079 - ОД на МВР - Габрово,,,,,5225.74,,,,,,,,,,,500,,,,,,,,,,5725.74
2013-01-08,0131000103 - ОД на МВР - Кюстендил,,,,,2000,,,,,,,,,,,9000,,,,,,,,,,11000
2013-01-08,0131000119 - ОД на МВР - Монтана,,,,,7457.81,,,,,,,,,,,,,,,,,,,,,7457.81
2013-01-08,0131000124 - ОД на МВР - Ловеч,,,,,9833.41,,,,,,,,,,,54.6,,,,,,,,,,9888.01
2013-01-08,0131000130 - ОД на МВР - Пазарджик,62480,,,,762,,,,,,,,,,,4738,,,,,,,,,,67980
2013-01-08,0131000150 - ОД на МВР - Плевен,,,,,,,,,,,,,,,,4000,,,,,,,,,,4000
2013-01-08,0131000171 - ОД на МВР - Разград,,,,,5161.86,,,,,,,,,,,,,,,,,,,,,5161.86
2013-01-08,0131000206 - ОД на МВР - Сливен,,,,,5079.81,,,,,,,,,,,,,,,,,,,,,5079.81
2013-01-08,0131000211 - ОД на МВР - Смолян,,,,,16237.71,,,,,,,,,,,138.36,,,,,,,,,,16376.07
2013-01-08,0131000232 - ОД на МВР - Ст.Загора,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
2013-01-08,0131000253 - ОД на МВР - Хасково,,,,,126.74,,,,,,,,,,,,,,,,,,,,,126.74
2013-01-08,0131000269 - ОД на МВР - Шумен,,,,,24501.55,,,,,,,,,,,,,,,,,,,,,24501.55
2013-01-08,0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,22210,,,,,,,,,,,,,,,,,,,,,,,,,22210
2013-01-08,0136000003 - ГДБОП,41670,,,,2992.78,,,,,,,,,,,,,,,,,,,,,44662.78
2013-01-08,013700**** - ГД ПБЗН,83250,,,,28202.94,,,,,,,,,,,,,,,,,,,,,111452.94
2013-01-08,0138000002 - Дирекция "НС 112",,,,,4331.12,,,,,,,,,,,,,,,,,,,,,4331.12
2013-01-09,0130310001 - САД "ПУБ",76660,,,,,,,,,,,,,,,,,,,,,,,,,76660
2013-01-09,013032**** - САД "УССД",22670,,,,28106.46,,,,,,,,,,,52539.27,,,,,,,,,,103315.73
2013-01-09,0130330008 - СД "ОТО",,,,,11563.2,,,,,,,,,,,,,,,,,,,,,11563.2
