03.12.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013040**** - СДВР,,,,,10,,,,,,,,,,,,,,,,,,,,,10
013070**** - ГД "Гранична полиция",,,,,2806.09,,,,,,,,,,,105.1,,,,,,,,,,2911.19
0131000021 - ОД на МВР - Бургас,,,,,5600,,,,,,,,,,,,,,,,,,,,,5600
0131000037 - ОД на МВР - Варна,,,,,5400,,,,,,,,,,,,,,,,,,,,,5400
0131000042 - ОД на МВР - В. Търново,,,,,2870,,,,,,,,,,,,,,,,,,,,,2870
0131000084 - ОД на МВР - Добрич,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
0131000124 - ОД на МВР - Ловеч,,,,,2542.9,,,,,,,,,,,,,,,,,,,,,2542.9
0131000130 - ОД на МВР - Пазарджик,,,,,3300,,,,,,,,,,,,,,,,,,,,,3300
0131000150 - ОД на МВР - Плевен,,,,,6000,,,,,,,,,,,,,,,,,,,,,6000
0131000166 - ОД на МВР - Пловдив,,,,,7500,,,,,,,,,,,,,,,,,,,,,7500
0131000187 - ОД на МВР - Русе,,,,,2800,,,,,,,,,,,,,,,,,,,,,2800
0131000232 - ОД на МВР - Ст.Загора,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
0131000269 - ОД на МВР - Шумен,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
0133000000 - Държавна агенция за бежанците,2372.43,,,,155293.81,,,,,,,,,,,,,,,,,,,,,157666.24
