27.11.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130310001 - САД "ПУБ",1620.34,,,,19671.76,,,,,,,,,,,,,,,,,,,,,21292.1
013032**** - САД "УССД",26869.06,2563.76,1596.36,,64.8,,,,,1137.4,,,,,,7034.07,,,,,,,,,,39265.45
0130350004 - ИСТ,,,,,10189.72,,,,,,,,,,,,,,,,,,,,,10189.72
013036**** - Медицински институт,,45476.23,,,2539.9,,,,,,,,,,,8067.44,,,,,,,,,,56083.57
0130380009 - Дирекция Миграция,,,,,377,,,,,,,,,,,,,,,,,,,,,377
013040**** - СДВР,0.92,,,,33456.4,,,,,2263,,,,,,,,,,,,,,,,35720.32
013060**** - ГД "Национална полиция",,,,,11129,,,,,,,,,,,,,,,,,,,,,11129
013070**** - ГД "Гранична полиция",,,,,32078.89,,,,,,,,,,,1500,,,,,,,,,,33578.89
0131000016 - ОД на МВР - Благоевград,7051,,,,,,,,,,,,,,,,,,,,,,,,,7051
0131000021 - ОД на МВР - Бургас,,,,,9802.36,,,,,,,,,,,,,,,,,,,,,9802.36
0131000042 - ОД на МВР - В. Търново,,,,,906.8,,,,,,,,,,8.12,18.1,,,,,,,,,,933.02
0131000090 - ОД на МВР - Кърджали,44088,,,,1251.2,,,,,,,,,,,,,,,,,,,,,45339.2
0131000103 - ОД на МВР - Кюстендил,,,,,5,,,,,,,,,,,,,,,,,,,,,5
0131000119 - ОД на МВР - Монтана,,,,,,,,,,,,,,,,354.98,,,,,,,,,,354.98
0131000187 - ОД на МВР - Русе,,,,,16525.63,,,,,,,,,,138,,,,,,,,,,,16663.63
0131000192 - ОД на МВР - Силистра,,,,,538.8,,,,,,,,,,,,,,,,,,,,,538.8
0131000227 - ОД на МВР - София,,,,,50,,,,,,,,,,,,,,,,,,,,,50
0131000269 - ОД на МВР - Шумен,,,,,947,,,,,,,,,,7686.1,,,,,,,,,,,8633.1
0133000000 - Държавна агенция за бежанците,,,,,46832.3,,,,,,,,,,,,,,,,,,,,,46832.3
0134000004 - САД "КИС",,,,,16219.79,,,,,,,,,,,,,,,,,,,,,16219.79
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,13534.3,,,,14542.68,,,,,,,,,,,,,,,,,,,,,28076.98
013700**** - ГД ПБЗН,60284,,,,1444.84,,,,,,,,,,,,,,,,,,,,,61728.84
0138000002 - Дирекция "НС 112",223566.89,27020.04,8198.94,,,,,,,,,,,,,,,,,,,,,,,258785.87
