04.09.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013034**** - Академия на МВР,,25.65,,,19534.55,,,,,,,,,,,2582.69,,,,,,,,,,22142.89
013036**** - Медицински институт,,,,,7366,,,,,,,,,,,,,,,,,,,,,7366
0130370000 - НСПО - ПУБ Китен,,,,,1000,,,,,,,,,,,11101.59,,,,,,,,,,12101.59
013040**** - СДВР,,,,,3217.75,,,,,,,,,,,,,,,,,,,,,3217.75
013070**** - ГД "Гранична полиция",,,,,1800,,,,,,,,,,,,,,,,,,,,,1800
0131000079 - ОД на МВР - Габрово,,,,,585.98,,,,,,,,,,,,,,,,,,,,,585.98
0131000192 - ОД на МВР - Силистра,,,,,1000,,,,,,,,,,,3000,,,,,,,,,,4000
013700**** - ГД ПБЗН,,,,,382.54,,,,,,,,,,,,,,,,,,,,,382.54
