10.08.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130310001 - САД "ПУБ",,,,,30,,,,,,,,,,,,,,,,,,,,,30
013032**** - САД "УССД",28896,,,,62878.71,,,,,,,,,,,71833.53,,,,,,,,,,163608.24
0130330008 - СД "ОТО",,,,,7470,,,,,,,,,,,,,,,,,,,,,7470
013034**** - Академия на МВР,2650,,,,5445.53,,,,,,,,,,,,,,,,,,,,,8095.53
0130350004 - ИСТ,25460,,,,,,,,,,,,,,,,,,,,,,,,,25460
013036**** - Медицински институт,,,,,5801.01,,,,,,,,,,,10152.97,,,,,,,,,,15953.98
0130370000 - НСПО - ПУБ Китен,,,,,1000,,,,,,,,,,,13630.06,,,,,,,,,,14630.06
0130380009 - Дирекция Миграция,20320,,,,1276.26,,,,,,,,,,,45.6,,,,,,,,,,21641.86
013040**** - СДВР,156795,,,,,,,,,,,,,,,,,,,,,,,,,156795
013060**** - ГД "Национална полиция",72945,999.16,,,4771.03,,,,,,,,,,,37250.17,,,,,,,,,,115965.36
013070**** - ГД "Гранична полиция",229630,,,,1243.14,,,,,,,,,,,896.99,,,,,,,,,,231770.13
0131000016 - ОД на МВР - Благоевград,4430,,,,,,,,,,,,,,,,,,,,,,,,,4430
0131000021 - ОД на МВР - Бургас,67630,,,,,,,,,,,,,,,,,,,,,,,,,67630
0131000037 - ОД на МВР - Варна,11190,,,,,,,,,,,,,,,,,,,,,,,,,11190
0131000058 - ОД на МВР - Видин,,,,,25,,,,,,,,,,,,,,,,,,,,,25
0131000063 - ОД на МВР - Враца,12470,,,,,,,,,,,,,,,,,,,,,,,,,12470
0131000079 - ОД на МВР - Габрово,,,,,120,,,,,,,,,,,,,,,,,,,,,120
0131000084 - ОД на МВР - Добрич,,,,,19659.09,,,,,,,,,,,22118.29,,,,,,,,,,41777.38
0131000090 - ОД на МВР - Кърджали,50155,,,,,,,,,,,,,,,,,,,,,,,,,50155
0131000103 - ОД на МВР - Кюстендил,500,,,,,,,,,,,,,,,10501.46,,,,,,,,,,11001.46
0131000119 - ОД на МВР - Монтана,33230,,,,25792.86,,,,,,,,,,,,,,,,,,,,,59022.86
0131000124 - ОД на МВР - Ловеч,,,,,28173.86,,,,,,,,,,,,,,,,,,,,,28173.86
0131000130 - ОД на МВР - Пазарджик,62930,,,,17216.52,,,,,,,,,,,,,,,,,,,,,80146.52
0131000145 - ОД на МВР - Перник,37850,,,,866.62,,,,,,,,,,,,,,,,,,,,,38716.62
0131000150 - ОД на МВР - Плевен,24230,,,,,,,,,,,,,,,,,,,,,,,,,24230
0131000166 - ОД на МВР - Пловдив,25075,,,,,,,,,,,,,,,,,,,,,,,,,25075
0131000171 - ОД на МВР - Разград,,,,,1498.11,,,,,,,,,,,,,,,,,,,,,1498.11
0131000187 - ОД на МВР - Русе,5070,,,,34874.44,,,,,,,,,,,,,,,,,,,,,39944.44
0131000192 - ОД на МВР - Силистра,,,,,2801.28,,,,,,,,,,,18699.91,,,,,,,,,,21501.19
0131000206 - ОД на МВР - Сливен,63555,,,,,,,,,,,,,,,,,,,,,,,,,63555
0131000211 - ОД на МВР - Смолян,43655,,,,,,,,,,,,,,,,,,,,,,,,,43655
0131000227 - ОД на МВР - София,1150,,,,10199.21,,,,,,,,,,,,,,,,,,,,,11349.21
0131000232 - ОД на МВР - Ст.Загора,35307.76,,,,29845.79,,,,,,,,,,36.6,600,,,,,,,,,,65790.15
0131000248 - ОД на МВР - Търговище,4520,,,,,,,,,,,,,,,,,,,,,,,,,4520
0131000253 - ОД на МВР - Хасково,28630,,,,935,,,,,,,,,,,455.36,,,,,,,,,,30020.36
0131000269 - ОД на МВР - Шумен,5920,,,,,,,,,,,,,,,,,,,,,,,,,5920
0131000274 - ОД на МВР - Ямбол,51370,,,,,,,,,,,,,,,,,,,,,,,,,51370
0133000000 - Държавна агенция за бежанците,14784.94,899.29,,,7507.63,,,,,,,,,,,,,,,,,,,,,23191.86
0134000004 - САД "КИС",26650,,,,,,,,,,,,,,,,,,,,,,,,,26650
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,23580,,,,,,,,,,,,,,,,,,,,,,,,,23580
0136000003 - ГДБОП,39050,,,,62136.4,,,,,,,,,,,,,,,,,,,,,101186.4
013700**** - ГД ПБЗН,173780,168.94,,,8869.15,,,,,,,,,,,202957.62,,,,,,,,,,385775.71
0138000002 - Дирекция "НС 112",,,,,3540.18,,,,,,,,,,,,,,,,,,,,,3540.18
0139890003 - Фонд за безопасност на движението,,,,,24996,,,,,,,,,,,,,,,,,,,,,24996
