23.07.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,2623.25,,,,,,,,,,,,,,,,,,,,,2623.25
013031**** - САД "ПУБ",1582517.18,,30596.4,,,,,,,,,,,,,,,,,,,,,,,1613113.58
013032**** - САД "УССД",953245.13,,17115.33,,,,,,,,,,,,,,,,,,,,,,,970360.46
013034**** - Академия на МВР,310613.13,,59594.98,,,,,,276053.07,,,,,,,,,,,,,,,,,646261.18
0130370000 - НСПО - ПУБ Китен,,,,,1396.16,,,,,,,,,,,,,,,,,,,,,1396.16
013038**** - Дирекция Миграция,358757.1,,2443.84,,,,,,,,,,,,,232.63,,,,,,,,,,361433.57
013040**** - СДВР,,,,,4787.55,,,,,,,,,,,,,,,,,,,,,4787.55
013060**** - ГД "Национална полиция",2481195.28,,73883.72,,,,,,,,,,,,,,,,,,,,,,,2555079
013070**** - ГД "Гранична полиция",5160061.59,,231430.19,,2038,,,,,,,,,,,,,,,,,,,,,5393529.78
0130900008 - САД "Международни проекти",58812.75,,117.81,,,,,,,,,,,,,,,,,,,,,,,58930.56
0131000021 - ОД на МВР - Бургас,1975129.19,,28838.49,,3000,,,,,,,,,,,2047,,,,,,,,,,2009014.68
0131000037 - ОД на МВР - Варна,2045400.08,,101804.97,,,,,,,,,,,,,,,,,,,,,,,2147205.05
0131000042 - ОД на МВР - В. Търново,,,,,,,,,,,,,,,,47.89,,,,,,,,,,47.89
0131000058 - ОД на МВР - Видин,453994.02,,38804.06,,3300,,,,,,,,,,,,,,,,,,,,,496098.08
0131000063 - ОД на МВР - Враца,,,,,8370.18,,,,,,,,,,,,,,,,,,,,,8370.18
0131000079 - ОД на МВР - Габрово,543089.46,,27522.4,,,,,,,,,,,,,,,,,,,,,,,570611.86
0131000084 - ОД на МВР - Добрич,787375.74,,32430.33,,3004.82,,,,,,,,,,,461.34,,,,,,,,,,823272.23
0131000090 - ОД на МВР - Кърджали,632641.69,,20642.04,,3543.3,,,,,,,,,,,2000,,,,,,,,,,658827.03
0131000119 - ОД на МВР - Монтана,,,,,607.64,,,,,,,,,,,,,,,,,,,,,607.64
0131000124 - ОД на МВР - Ловеч,671305.87,,33734.02,,,,,,,,,,,,,,,,,,,,,,,705039.89
0131000130 - ОД на МВР - Пазарджик,897245.95,,18811.54,,,,,,,,,,,,,,,,,,,,,,,916057.49
0131000166 - ОД на МВР - Пловдив,3275.52,,2262572.51,,,,,,,,,,,,,,,,,,,,,,,2265848.03
0131000171 - ОД на МВР - Разград,,,,,2018.69,,,,,,,,,,,,,,,,,,,,,2018.69
0131000192 - ОД на МВР - Силистра,497013.27,,7957.35,,2095.2,,,,,,,,,,,,,,,,,,,,,507065.82
0131000206 - ОД на МВР - Сливен,711970.02,,24309.39,,,,,,,,,,,,,798.1,,,,,,,,,,737077.51
0131000227 - ОД на МВР - София,,,,,1638.31,,,,,,,,,,,,,,,,,,,,,1638.31
0131000232 - ОД на МВР - Ст.Загора,,,,,1940,,,,,,,,,,,,,,,,,,,,,1940
0131000248 - ОД на МВР - Търговище,512614.79,,29716,,3182.09,,,,,16920,,,,,,,,,,,,,,,,562432.88
0131000253 - ОД на МВР - Хасково,,,,,182.28,,,,,,,,,,,881.34,,,,,,,,,,1063.62
0131000269 - ОД на МВР - Шумен,,,,,109.64,,,,,,,,,,,,,,,,,,,,,109.64
0131000274 - ОД на МВР - Ямбол,465054.08,,26636.3,,,,,,,,,,,,,,,,,,,,,,,491690.38
0133000000 - Държавна агенция за бежанците,60577.18,,1177.26,,,,,,,,,,,,,,,,,,,,,,,61754.44
0134000004 - САД "КИС",362580.1,,7659.77,,26023.56,,,,,,,,,,,,,,,,,,,,,396263.43
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,173418.69,,3637.99,,4598.43,,,,,,,,,,,,,,,,,,,,,181655.11
0136000003 - ГДБОП,661622.59,,10593.36,,500,,,,,,,,,,,,,,,,,,,,,672715.95
013700**** - ГД ПБЗН,6532838.38,,255423.52,,43.3,,,,,,,,,,,,,,,,,,,,,6788305.2
0138000002 - Дирекция "НС 112",,,,,11260.38,,,,,,,,,,,,,,,,,,,,,11260.38
