20.08.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013032**** - САД "УССД",,,,,,,,,,,,,,,,21854.5,,,,,,,,,,21854.5
0130350004 - ИСТ,,,,,75.6,,,,,,,,,,,,,,,,,,,,,75.6
013036**** - Медицински институт,,,,,5822.18,,,,,,,,,,,,,,,,,,,,,5822.18
013038**** - Дирекция Миграция,,,,,93.5,,,,,,,,,,,,,,,,,,,,,93.5
013040**** - СДВР,8341.87,,,,37120.52,,,,,,,,,,478.87,1612.7,,,,,,,,,,47553.96
013060**** - ГД "Национална полиция",,,,,261.09,,,,,,,,,,,,,,,,,,,,,261.09
013070**** - ГД "Гранична полиция",,,,,3239,,,,,,,,,,,,,,,,,,,,,3239
0131000016 - ОД на МВР - Благоевград,,,,,2910.76,,,,,,,,,,,,,,,,,,,,,2910.76
0131000021 - ОД на МВР - Бургас,,,,,2000,,,,,,,,,,,3904.9,,,,,,,,,,5904.9
0131000119 - ОД на МВР - Монтана,,,,,7888.26,,,,,,,,,,,,,,,,,,,,,7888.26
0131000150 - ОД на МВР - Плевен,,,,,13.28,,,,,,,,,,,,,,,,,,,,,13.28
0131000187 - ОД на МВР - Русе,,,,,1844.98,,,,,,,,,,,,,,,,,,,,,1844.98
0131000211 - ОД на МВР - Смолян,,,,,300,,,,,,,,,,,,,,,,,,,,,300
0131000232 - ОД на МВР - Ст.Загора,,,,,5478.5,,,,,,,,,,,,,,,,,,,,,5478.5
0131000248 - ОД на МВР - Търговище,,,,,385.13,,,,,,,,,,,,,,,,,,,,,385.13
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,242.54,,,,,,,,,,242.54
