11.03.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013031**** - САД "ПУБ",,,,,98.88,,,,,,,,,,40,,,,,,,,,,,138.88
0130350004 - ИСТ,26420,,,,,,,,,,,,,,,,,,,,,,,,,26420
013036**** - Медицински институт,100,,,,2000,,,,,,,,,,,,,,,,,,,,,2100
013040**** - СДВР,164555,,,,,,,,,,,,,,,,,,,,,,,,,164555
0130900008 - САД "Международни проекти",,,,,966.18,,,,,,,,,,,,,,,,,,,,,966.18
0131000016 - ОД на МВР - Благоевград,5100,,,,,,,,,,,,,,,,,,,,,,,,,5100
0131000042 - ОД на МВР - В. Търново,,,,,2382.4,,,,,,,,,,,1771.17,,,,,,,,,,4153.57
0131000063 - ОД на МВР - Враца,12650,,,,,,,,,,,,,,,,,,,,,,,,,12650
0131000103 - ОД на МВР - Кюстендил,,,,,110,,,,,,,,,,,,,,,,,,,,,110
0131000119 - ОД на МВР - Монтана,32860,,,,2574.66,,,,,,,,,,,,,,,,,,,,,35434.66
0131000145 - ОД на МВР - Перник,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
0131000166 - ОД на МВР - Пловдив,20950,,,,,,,,,,,,,,,,,,,,,,,,,20950
0131000171 - ОД на МВР - Разград,,,,,5901.53,,,,,,,,,,,,,,,,,,,,,5901.53
0131000187 - ОД на МВР - Русе,4300,,,,31083.01,,,,,,,,,,,3058.68,,,,,,,,,,38441.69
0131000206 - ОД на МВР - Сливен,67570,,,,,,,,,,,,,,,1519.15,,,,,,,,,,69089.15
0131000211 - ОД на МВР - Смолян,46125,,,,,,,,,,,,,,,,,,,,,,,,,46125
0131000227 - ОД на МВР - София,4770,,,,4000,,,,,,,,,,,,,,,,,,,,,8770
0131000253 - ОД на МВР - Хасково,29160,,,,,,,,,,,,,,,,,,,,,,,,,29160
0131000269 - ОД на МВР - Шумен,5600,,,,8,,,,,,,,,,,,,,,,,,,,,5608
0131000274 - ОД на МВР - Ямбол,53620,,,,,,,,,,,,,,,,,,,,,,,,,53620
0133000000 - Държавна агенция за бежанците,13290,,,,35331.05,,,,,15022.5,,,,,,,,,,,,,,,,63643.55
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,23510,,,,,,,,,,,,,,,,,,,,,,,,,23510
0138000002 - Дирекция "НС 112",,,,,3190.28,,,,,,,,,,,,,,,,,,,,,3190.28
