17.06.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013032**** - САД "УССД",,,,,24692.29,,,,,,,,,,,1000,,,,,,,,,,25692.29
013034**** - Академия на МВР,5272.82,,,,,,,,,,,,,,,,,,,,,,,,,5272.82
013036**** - Медицински институт,1800,,,,2146.34,,,,,,,,,,,13622.09,,,,,,,,,,17568.43
013060**** - ГД "Национална полиция",,,,,5000,,,,,,,,,,,,,,,,,,,,,5000
013070**** - ГД "Гранична полиция",,,,,9311.92,,,,,,,,,,,3339.08,,,,,,,,,,12651
0130900008 - САД "Международни проекти",,,,,200,,,,,,,,,162,,,,,,,,,,,,362
0131000021 - ОД на МВР - Бургас,,,,,,,,,,,,,,,,417.3,,,,,,,,,,417.3
0131000037 - ОД на МВР - Варна,,,,,881.11,,,,,,,,,,,870.78,,,,,,,,,,1751.89
0131000042 - ОД на МВР - В. Търново,,,,,864.94,,,,,,,,,,,2515.25,,,,,,,,,,3380.19
0131000058 - ОД на МВР - Видин,,,,,270,,,,,,,,,,,,,,,,,,,,,270
0131000145 - ОД на МВР - Перник,,,,,113.54,,,,,,,,,,,,,,,,,,,,,113.54
0131000171 - ОД на МВР - Разград,,,,,3338.97,,,,,,,,,,,,,,,,,,,,,3338.97
0131000187 - ОД на МВР - Русе,1246.37,,,,,,,,,,,,,,,,,,,,,,,,,1246.37
0131000192 - ОД на МВР - Силистра,,,,,4118.72,,,,,,,,,,,,,,,,,,,,,4118.72
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,68.28,,,,,,,,,,68.28
0131000274 - ОД на МВР - Ямбол,,,,,32,,,,,,,,,,,746.04,,,,,,,,,,778.04
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,201.6,,,,,,,,,,,,,,,,,,,,,201.6
013700**** - ГД ПБЗН,,,,,7573.46,,,,,,,,,266640,619.8,,,,,,,,,,,274833.26
0138000002 - Дирекция "НС 112",,,,,1591.62,,,,,,,,,,,,,,,,,,,,,1591.62
