06.11.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5874
0130000006 - МВР ЦУ,,,,,,,,,,5874,,,,,,,,,,,,,,,,
,,,,,189.91,,,,,,,,,26067.6,,,,,,,,,,,,26257.51
,,,,,,,,,,,,,,,,,,,,,,,,,,
