13.06.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,2527.2,,,,,,,,,,,1310.19,,,,,,,,,,3837.39
013031**** - САД "ПУБ",,,,,17771.07,,,,,,,,,,,,,,,,,,,,,17771.07
013032**** - САД "УССД",,,,,270215.36,,,,,,,,,,,99029.44,,,,,,,,,,369244.8
0130330008 - СД "ОТО",,,,,273,,,,,,,,,,,,,,,,,,,,,273
013034**** - Академия на МВР,51,,,,1100,,,,,,,,,,,,,,,,,,,,,1151
0130350004 - ИСТ,,,,,92.4,,,,,,,,,,,,,,,,,,,,,92.4
013036**** - Медицински институт,,,,,3557.67,,,,,,,,,,,3129.29,,,,,,,,,,6686.96
013038**** - Дирекция Миграция,,,,,47200.63,,,,,,,,,,,7054.77,,,,,,,,,,54255.4
013040**** - СДВР,164735,,,,,,,,,,,,,,,239085.22,,,,,,,,,,403820.22
013070**** - ГД "Гранична полиция",,,,,2771.18,,,,,,,,,,,1018.15,,,,,,,,,,3789.33
0131000021 - ОД на МВР - Бургас,,,,,3020,,,,,,,,,,,3000,,,,,,,,,,6020
0131000042 - ОД на МВР - В. Търново,,,,,245,,,,,,,,,,,,,,,,,,,,,245
0131000058 - ОД на МВР - Видин,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
0131000079 - ОД на МВР - Габрово,,,,,1518.84,,,,,,,,,,,3060.98,,,,,,,,,,4579.82
0131000084 - ОД на МВР - Добрич,,,,,325.5,,,,,,,,,,,,,,,,,,,,,325.5
0131000090 - ОД на МВР - Кърджали,,,,,6663.71,,,,,,,,,,,3000,,,,,,,,,,9663.71
0131000103 - ОД на МВР - Кюстендил,,,,,5424.4,,,,,,,,,,,8606.36,,,,,,,,,,14030.76
0131000119 - ОД на МВР - Монтана,,,,,,,,,,,,,,,,733.76,,,,,,,,,,733.76
0131000145 - ОД на МВР - Перник,,,,,1459.32,,,,,,,,,,,2266.76,,,,,,,,,,3726.08
0131000166 - ОД на МВР - Пловдив,,,,,12055.92,,,,,,,,,,,808.75,,,,,,,,,,12864.67
0131000171 - ОД на МВР - Разград,,,,,70,,,,,,,,,,,,,,,,,,,,,70
0131000187 - ОД на МВР - Русе,,,,,7141.53,,,,,,,,,,,9640.19,,,,,,,,,,16781.72
0131000192 - ОД на МВР - Силистра,,,,,,,,,,,,,,,,797.5,,,,,,,,,,797.5
0131000227 - ОД на МВР - София,,,,,,,,,,,,,,,,10852.63,,,,,,,,,,10852.63
0131000232 - ОД на МВР - Ст.Загора,,,,,3299.77,,,,,,,,,,,2488.07,,,,,,,,,,5787.84
0131000248 - ОД на МВР - Търговище,,,,,,,,,,,,,,,1727.51,,,,,,,,,,,1727.51
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,178.93,,,,,,,,,,178.93
0136000003 - ГДБОП,,,,,10620.32,,,,,,,,,,,,,,,,,,,,,10620.32
013700**** - ГД ПБЗН,,,,,5829.71,,,,,,,,,279077.98,,7483.67,,,,,,,,,,292391.36
