16.10.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013032**** - САД "УССД",,,,,1505.58,,,,,1987.8,,,,,,2547.04,,,,,,,,,,6040.42
013034**** - Академия на МВР,130.09,20.19,,,17010.27,,,,,,,,,,,568.01,,,,,,,,,,17728.56
0130350004 - ИСТ,,,,,684.5,,,,,,,,,,,,,,,,,,,,,684.5
013036**** - Медицински институт,,,,,1257.1,,,,,,,,,,,1458.08,,,,,,,,,,2715.18
013040**** - СДВР,,,,,2117.12,,,,,,,,,,,365.04,,,,,,,,,,2482.16
013060**** - ГД "Национална полиция",,,,,6279.64,,,,,,,,,,,,,,,,,,,,,6279.64
013070**** - ГД "Гранична полиция",,,,,47000.57,,,,,,,,,,,,,,,,,,,,,47000.57
0131000021 - ОД на МВР - Бургас,,,,,337.8,,,,,,,,,,1796.17,,,,,,,,,,,2133.97
0131000063 - ОД на МВР - Враца,,,,,12771.34,,,,,,,,,,,,,,,,,,,,,12771.34
0131000084 - ОД на МВР - Добрич,,,,,16180.12,,,,,,,,,,,,,,,,,,,,,16180.12
0131000103 - ОД на МВР - Кюстендил,,,,,10565.1,,,,,,,,,,,,,,,,,,,,,10565.1
0131000166 - ОД на МВР - Пловдив,,,,,46899.1,,,,,,,,,,,,,,,,,,,,,46899.1
0131000171 - ОД на МВР - Разград,,,,,6096.09,,,,,,,,,,,,,,,,,,,,,6096.09
0131000187 - ОД на МВР - Русе,,,,,13,,,,,,,,,,,,,,,,,,,,,13
0131000192 - ОД на МВР - Силистра,,,,,1902,,,,,,,,,,20,,,,,,,,,,,1922
0131000253 - ОД на МВР - Хасково,,,,,26655.19,,,,,,,,,,,90.45,,,,,,,,,,26745.64
0133000000 - Държавна агенция за бежанците,,,,,11160.54,,,,,6054.72,,,,,,,,,,,,,,,,17215.26
013700**** - ГД ПБЗН,,,,,19294.73,,,,,,,,,,,,,,,,,,,,,19294.73
