05.12.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013034**** - Академия на МВР,,,,,29447.65,,,,,,,,,,9732,4291.41,,,,,,,,,,43471.06
0130350004 - ИСТ,,,,,171.36,,,,,,,,,,,,,,,,,,,,,171.36
013036**** - Медицински институт,,,,,1070.98,,,,,,,,,,,1385.96,,,,,,,,,,2456.94
013060**** - ГД "Национална полиция",,,,,700,,,,,,,,,,,,,,,,,,,,,700
013070**** - ГД "Гранична полиция",,,,,11283.51,,,,,,,,,,,,,,,,,,,,,11283.51
0131000016 - ОД на МВР - Благоевград,,,,,27056.02,,,,,,,,,,1826,,,,,,,,,,,28882.02
0131000021 - ОД на МВР - Бургас,,,,,21200,,,,,,,,,,,5000,,,,,,,,,,26200
0131000042 - ОД на МВР - В. Търново,,,,,3999.49,,,,,,,,,,,,,,,,,,,,,3999.49
0131000058 - ОД на МВР - Видин,,,,,7830,,,,,,,,,,,4000,,,,,,,,,,11830
0131000084 - ОД на МВР - Добрич,,,,,,,,,,,,,,,,3000,,,,,,,,,,3000
0131000090 - ОД на МВР - Кърджали,,,,,2750,,,,,,,,,,,3000,,,,,,,,,,5750
0131000103 - ОД на МВР - Кюстендил,600,,,,2574.25,,,,,,,,,,,,,,,,,,,,,3174.25
0131000119 - ОД на МВР - Монтана,,,,,8314.28,,,,,,,,,,,,,,,,,,,,,8314.28
0131000130 - ОД на МВР - Пазарджик,,,,,4762.26,,,,,,,,,,,,,,,,,,,,,4762.26
0131000145 - ОД на МВР - Перник,,,,,2446.87,,,,,,,,,,,450,,,,,,,,,,2896.87
0131000171 - ОД на МВР - Разград,68.27,,,,13026.42,,,,,,,,,,,,,,,,,,,,,13094.69
0131000206 - ОД на МВР - Сливен,,,,,1128,,,,,,,,,,,2472.01,,,,,,,,,,3600.01
0131000227 - ОД на МВР - София,,,,,12088.46,,,,,,,,,,,,,,,,,,,,,12088.46
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,605.64,,,,,,,,,,,,,,,,,,,,,605.64
013700**** - ГД ПБЗН,240,,,,30879.73,,,,,,,,,,,,,,,,,,,-16999170,,-16968050.27
