15.01.2014,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,,,,,,,,,,,,812.88,,,,,,,,,,812.88
013032**** - САД "УССД",,,,,3049.87,,,,,,,,,,,5551.57,,,,,,,,,,8601.44
013034**** - Академия на МВР,5000,,,,2922.76,,,,,,,,,,,445.38,,,,,,,,,,8368.14
013036**** - Медицински институт,,,,,32420.39,,,,,,,,,,,,,,,,,,,,,32420.39
013060**** - ГД "Национална полиция",,,,,7401.42,,,,,,,,,,,,,,,,,,,,,7401.42
013070**** - ГД "Гранична полиция",,,,,14064.3,,,,,,,,,,,3999.93,,,,,,,,,,18064.23
0131000016 - ОД на МВР - Благоевград,,,,,32560,,,,,,,,,,,2408.36,,,,,,,,,,34968.36
0131000021 - ОД на МВР - Бургас,,,,,15933.55,,,,,,,,,,,,,,,,,,,,,15933.55
0131000037 - ОД на МВР - Варна,,,,,17015,,,,,,,,,,,243.16,,,,,,,,,,17258.16
0131000042 - ОД на МВР - В. Търново,,,,,13375,,,,,,,,,,,,,,,,,,,,,13375
0131000058 - ОД на МВР - Видин,,,,,14795,,,,,,,,,,,,,,,,,,,,,14795
0131000063 - ОД на МВР - Враца,,,,,15815,,,,,,,,,,,137102.44,,,,,,,,,,152917.44
0131000079 - ОД на МВР - Габрово,,,,,975,,,,,,,,,,,,,,,,,,,,,975
0131000084 - ОД на МВР - Добрич,,,,,1206,,,,,,,,,,156,398,,,,,,,,,,1760
0131000090 - ОД на МВР - Кърджали,,,,,1800,,,,,,,,,,,,,,,,,,,,,1800
0131000103 - ОД на МВР - Кюстендил,,,,,,,,,,,,,,,,8636.34,,,,,,,,,,8636.34
0131000119 - ОД на МВР - Монтана,40,,,,6745,,,,,,,,,,,,,,,,,,,,,6785
0131000124 - ОД на МВР - Ловеч,,,,,4378.1,,,,,,,,,,1000,,,,,,,,,,,5378.1
0131000150 - ОД на МВР - Плевен,,,,,13355.68,,,,,,,,,,,8697.3,,,,,,,,,,22052.98
0131000166 - ОД на МВР - Пловдив,,,,,1857.5,,,,,,,,,,,,,,,,,,,,,1857.5
0131000171 - ОД на МВР - Разград,,,,,16995,,,,,,,,,,,,,,,,,,,,,16995
0131000206 - ОД на МВР - Сливен,,,,,2525,,,,,,,,,,,,,,,,,,,,,2525
0131000211 - ОД на МВР - Смолян,,,,,2815.94,,,,,,,,,,,,,,,,,,,,,2815.94
0131000248 - ОД на МВР - Търговище,,,,,4625,,,,,,,,,,,,,,,,,,,,,4625
0131000269 - ОД на МВР - Шумен,,,,,1275,,,,,,,,,,,,,,,,,,,,,1275
0131000274 - ОД на МВР - Ямбол,,,,,9125.01,,,,,,,,,,,6845.33,,,,,,,,,,15970.34
0133000000 - Държавна агенция за бежанците,,,,,2389.9,,,,,,,,,,,,,,,,,,,,,2389.9
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,233.06,,,,,,,,,,,,,,,,,,,,,233.06
013700**** - ГД ПБЗН,,,,,10075.4,,,,,,,,,,1148.17,236.21,,,,,,,,,,11459.78
0138000002 - Дирекция "НС 112",,,,,918.1,,,,,,,,,,,,,,,,,,,,,918.1
