30.01.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,13697.61,,,,,,,,,,,,,,,,,,,,,13697.61
013031**** - САД "ПУБ",1333.8,,,,,,,,,,,,,,,,,,,,,,,,,1333.8
013032**** - САД "УССД",10464.67,,,,341655.07,,,,,60770.62,,,,,,498.05,,,,,,,,,,413388.41
0130330008 - СД "ОТО",,,,,7378.1,,,,,,,,,,,,,,,,,,,,,7378.1
013034**** - Академия на МВР,,,,,307.18,,,,,,,,,,,,,,,,,,,,,307.18
013036**** - Медицински институт,,,,,48,,,,,,,,,,,,,,,,,,,,,48
013038**** - Дирекция Миграция,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
013040**** - СДВР,,,,,37419.49,,,,,,,,,,507.63,1.08,,,,,,,,,,37928.2
013060**** - ГД "Национална полиция",,,,,1309.01,,,,,,,,,,2000,2000,,,,,,,,,,5309.01
013070**** - ГД "Гранична полиция",,,,,55018.09,,,,,,,,,,,2340,,,,,,,,,,57358.09
0130900008 - САД "Международни проекти",,,,,22269.64,,,,,,,,,9728,,,,,,,,,,,,31997.64
0131000016 - ОД на МВР - Благоевград,,,,,,,,,,,,,,,,5668.26,,,,,,,,,,5668.26
0131000021 - ОД на МВР - Бургас,,,,,4062.11,,,,,,,,,,,,,,,,,,,,,4062.11
0131000042 - ОД на МВР - В. Търново,,,,,8363.58,,,,,,,,,,,1059.98,,,,,,,,,,9423.56
0131000058 - ОД на МВР - Видин,,,,,1500,,,,,,,,,,,,,,,,,,,,,1500
0131000063 - ОД на МВР - Враца,,,,,3017.17,,,,,,,,,,,,,,,,,,,,,3017.17
0131000084 - ОД на МВР - Добрич,,,,,3476.88,,,,,,,,,,,,,,,,,,,,,3476.88
0131000090 - ОД на МВР - Кърджали,,,,,8927.84,,,,,,,,,,,,,,,,,,,,,8927.84
0131000103 - ОД на МВР - Кюстендил,,,,,22589.85,,,,,,,,,,,,,,,,,,,,,22589.85
0131000119 - ОД на МВР - Монтана,,,,,1692.62,,,,,,,,,,,769.36,,,,,,,,,,2461.98
0131000130 - ОД на МВР - Пазарджик,,,,,6014.41,,,,,,,,,,,,,,,,,,,,,6014.41
0131000145 - ОД на МВР - Перник,,,,,6523.13,,,,,,,,,,,,,,,,,,,,,6523.13
0131000150 - ОД на МВР - Плевен,,,,,24671.84,,,,,,,,,,,,,,,,,,,,,24671.84
0131000187 - ОД на МВР - Русе,,,,,1704.14,,,,,,,,,,,847.99,,,,,,,,,,2552.13
0131000192 - ОД на МВР - Силистра,,,,,303,,,,,,,,,,,18.22,,,,,,,,,,321.22
0131000211 - ОД на МВР - Смолян,,,,,1765.19,,,,,,,,,,,,,,,,,,,,,1765.19
0131000227 - ОД на МВР - София,43103.98,,,,11143.22,,,,,,,,,,,,,,,,,,,,,54247.2
0131000232 - ОД на МВР - Ст.Загора,,,,,12418.75,,,,,,,,,,,1376.29,,,,,,,,,,13795.04
0131000248 - ОД на МВР - Търговище,,,,,1459.63,,,,,,,,,,,,,,,,,,,,,1459.63
0131000253 - ОД на МВР - Хасково,,,,,14877.23,,,,,,,,,,,580.64,,,,,,,,,,15457.87
0131000269 - ОД на МВР - Шумен,,,,,2066,,,,,,,,,,,,,,,,,,,,,2066
0131000274 - ОД на МВР - Ямбол,,,,,866.92,,,,,,,,,,,,,,,,,,,,,866.92
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,193.59,,,,,,,,,,,,,,,,,,,,,193.59
0136000003 - ГДБОП,,,,,5901.62,,,,,,,,,,,,,,,,,,,,,5901.62
013700**** - ГД ПБЗН,18556,,,,368676.74,,,,,,,,,,,,,,,,,,,,,387232.74
0138000002 - Дирекция "НС 112",,,,,572.21,,,,,,,,,,,,,,,,,,,,,572.21
