25.09.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,,,,,,3083.2,,,,,,,,,,,,,,,,3083.2
013031**** - САД "ПУБ",1405233.73,,27712.3,,,,,,,,,,,,,,,,,,,,,,,1432946.03
013032**** - САД "УССД",323098.01,,6527.46,,,,,,,99576.68,,,,,,22117.24,,,,,,,,,,451319.39
013034**** - Академия на МВР,,,22739.64,,748.18,,,,,,,,,,,,,,,,,,,,,23487.82
0130350004 - ИСТ,66345,,62828.88,,58.58,,,,,,,,,,,,,,,,,,,,,129232.46
013036**** - Медицински институт,652797.11,,25547.05,,18951.83,,,,,,,,,,,2775.27,,,,,,,,,,700071.26
0130370000 - НСПО - ПУБ Китен,2965.08,,37.9,,,,,,,,,,,,,,,,,,,,,,,3002.98
013040**** - СДВР,5644997.93,,179397.6,,30,,,,,,,,,,,,,,,,,,,,,5824425.53
013060**** - ГД "Национална полиция",1240493.9,,44229.3,,5386.98,,,,,,,,,,,,,,,,,,,,,1290110.18
013070**** - ГД "Гранична полиция",2079105.51,,128468.1,,34301.3,,,,,,,,,,,5465.05,,,,,,,,,,2247339.96
0130900008 - САД "Международни проекти",47656.39,,117.81,,,,,,,,,,,,,,,,,,,,,,,47774.2
0131000016 - ОД на МВР - Благоевград,857890.27,,67506.44,,,,,,,,,,,,,,,,,,,,,,,925396.71
0131000021 - ОД на МВР - Бургас,1661666.56,,28668.65,,2518.28,,,,,,,,,,,,,,,,,,,,,1692853.49
0131000042 - ОД на МВР - В. Търново,,,,,3996.88,,,,,,,,,,,815.37,,,,,,,,,,4812.25
0131000058 - ОД на МВР - Видин,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
0131000063 - ОД на МВР - Враца,,,,,13702.57,,,,,,,,,,,,,,,,,,,,,13702.57
0131000079 - ОД на МВР - Габрово,,,,,200,,,,,,,,,,,,,,,,,,,,,200
0131000084 - ОД на МВР - Добрич,29537.6,,,,424.4,,,,,,,,,,,,,,,,,,,,,29962
0131000090 - ОД на МВР - Кърджали,28407.04,,,,,,,,,,,,,,,,,,,,,,,,,28407.04
0131000103 - ОД на МВР - Кюстендил,466722.4,,56330.73,,,,,,,,,,,,,,,,,,,,,,,523053.13
0131000119 - ОД на МВР - Монтана,528274.78,,38264.09,,,,,,,,,,,,,483.51,,,,,,,,,,567022.38
0131000124 - ОД на МВР - Ловеч,35280,,,,,,,,,,,,,,,,,,,,,,,,,35280
0131000130 - ОД на МВР - Пазарджик,778828.6,,18977.12,,536.93,,,,,,,,,,,,,,,,,,,,,798342.65
0131000150 - ОД на МВР - Плевен,6814.2,,,,,,,,,,,,,,,,,,,,,,,,,6814.2
0131000166 - ОД на МВР - Пловдив,196030.77,,1807633.29,,,,,,,,,,,,,,,,,,,,,,,2003664.06
0131000171 - ОД на МВР - Разград,416980.08,,36223.07,,4362.73,,,,,,,,,,,,,,,,,,,,,457565.88
0131000187 - ОД на МВР - Русе,786922.54,,706.39,,15967.31,,,,,,,,,,,3559.84,,,,,,,,,,807156.08
0131000192 - ОД на МВР - Силистра,,,,,1621.35,,,,,,,,,,,565.09,,,,,,,,,,2186.44
0131000206 - ОД на МВР - Сливен,18140,,,,,,,,,,,,,,,52.01,,,,,,,,,,18192.01
0131000211 - ОД на МВР - Смолян,429445.92,,49785.34,,4048,,,,,,,,,,,,,,,,,,,,,483279.26
0131000232 - ОД на МВР - Ст.Загора,401779.83,,42908.24,,6120,,,,,,,,,,,,,,,,,,,,,450808.07
0131000248 - ОД на МВР - Търговище,402570.92,,29970.58,,,,,,,,,,,,,,,,,,,,,,,432541.5
0131000253 - ОД на МВР - Хасково,28536.52,,,,,,,,,,,,,,,1211.92,,,,,,,,,,29748.44
0131000269 - ОД на МВР - Шумен,62658.4,,,,808.97,,,,,,,,,,,,,,,,,,,,,63467.37
0131000274 - ОД на МВР - Ямбол,374394.1,,26872.49,,,,,,,,,,,,,,,,,,,,,,,401266.59
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,139273.51,,3185.99,,14.88,,,,,,,,,,,,,,,,,,,,,142474.38
0136000003 - ГДБОП,11995.2,,,,,,,,,,,,,,,,,,,,,,,,,11995.2
013700**** - ГД ПБЗН,490605.53,,8598,,14883.02,,,,,,,,,,,,,,,,,,,,,514086.55
0138000002 - Дирекция "НС 112",,,,,11644.34,,,,,,,,,,,,,,,,,,,,,11644.34
0139890003 - Фонд за безопасност на движението,,,,,24996,,,,,,,,,,,,,,,,,,,,,24996
