28.12.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130330008 - СД "ОТО",,,,,,,,,,,,,,,,,,,,,,,,-5000,,-5000
013700**** - ГД ПБЗН,,,,,82684.09,,,,,207257.5,,,,,,,,,,,,,,,,289941.59
,,,,,,,,,,,,,,,,,,,,,,,,,,
