06.11.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,52083.6,,,,,,,,,,,,,,,,,,,,,52083.6
0130310001 - САД "ПУБ",,,,,10363.64,,,,,,,,,,,,,,,,,,,,,10363.64
013032**** - САД "УССД",,,,,138635.47,,,,,,,,,,,2612.08,,,,,,,,,,141247.55
0130330008 - СД "ОТО",,,,,10000,,,,,,,,,,,10000,,,,,,,,,,20000
013034**** - Академия на МВР,411.33,32.7,,,,,,,,,,,,,,,,,,,,,,,,444.03
013040**** - СДВР,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
013070**** - ГД "Гранична полиция",,,,,7490.94,,,,,,,,,,,,,,,,,,,,,7490.94
0131000037 - ОД на МВР - Варна,,,,,22952.23,,,,,,,,,,,,,,,,,,,,,22952.23
0131000042 - ОД на МВР - В. Търново,,,,,396,,,,,,,,,,,81.03,,,,,,,,,,477.03
0131000058 - ОД на МВР - Видин,,,,,140.7,,,,,,,,,,,,,,,,,,,,,140.7
0131000084 - ОД на МВР - Добрич,,,,,309.5,,,,,,,,,,,,,,,,,,,,,309.5
0131000119 - ОД на МВР - Монтана,,,,,9613.42,,,,,,,,,,,,,,,,,,,,,9613.42
0131000124 - ОД на МВР - Ловеч,,,,,9624.46,,,,,,,,,,108,3218.18,,,,,,,,,,12950.64
0131000145 - ОД на МВР - Перник,,,,,1006.5,,,,,,,,,,,400,,,,,,,,,,1406.5
0131000150 - ОД на МВР - Плевен,,,,,,,,,,,,,,,994,4000,,,,,,,,,,4994
0131000166 - ОД на МВР - Пловдив,,,,,192,,,,,,,,,,,6000,,,,,,,,,,6192
0131000171 - ОД на МВР - Разград,,,,,2570.23,,,,,,,,,,,,,,,,,,,,,2570.23
0131000187 - ОД на МВР - Русе,,,,,,,,,,17440,,,,,,,,,,,,,,,,17440
0131000206 - ОД на МВР - Сливен,,,,,2117.88,,,,,,,,,,,,,,,,,,,,,2117.88
0131000211 - ОД на МВР - Смолян,,,,,21087.55,,,,,,,,,,,,,,,,,,,,,21087.55
0131000227 - ОД на МВР - София,,,,,95,,,,,,,,,,,,,,,,,,,,,95
0131000253 - ОД на МВР - Хасково,,,,,18817.52,,,,,,,,,,,,,,,,,,,,,18817.52
0133000000 - Държавна агенция за бежанците,,,,,40000,,,,,,,,,,,,,,,,,,,,,40000
0136000003 - ГДБОП,199.8,22.2,,,41551.86,,,,,,,,,,,,,,,,,,,,,41773.86
013700**** - ГД ПБЗН,,,,,12948.27,,,,,,,,,,110,,,,,,,,,,,13058.27
