02.10.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0131000042 - ОД на МВР - В. Търново,,,,,1230.5,,,,,,,,,,,,,,,,,,,,,1230.5
0131000248 - ОД на МВР - Търговище,,,,,2124,,,,,,,,,,,,,,,,,,,,,2124
