28.11.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,65250.24,,,,,,,,,,,,,,,,,,,,,65250.24
013031**** - САД "ПУБ",,,,,21080.95,,,,,,,,,,,,,,,,,,,,,21080.95
013032**** - САД "УССД",28949.84,,,,24465.66,,,,,663549.22,,,,,,97938.96,,,,,,,,,,814903.68
0130330008 - СД "ОТО",723375.4,,,,,,,,,,,,,,,,,,,,,,,,,723375.4
013034**** - Академия на МВР,32260,,,,1391.95,,,,,13729.59,,,,,,,,,,,,,,,,47381.54
013036**** - Медицински институт,1150,,,,19662.36,,,,,,,,,,,3121.72,,,,,,,,,,23934.08
013040**** - СДВР,112041.76,,,,213927.78,,,,,0.98,,,,,96.56,2093.5,,,,,,,,,,328160.58
013060**** - ГД "Национална полиция",,,,,29677.85,,,,,,,,,,,,,,,,,,,,,29677.85
013070**** - ГД "Гранична полиция",9090.84,,,,234968.27,,,,,,,,,,,3649.02,,,,,,,,,,247708.13
0131000016 - ОД на МВР - Благоевград,,,,,47124.8,,,,,,,,,,,96,,,,,,,,,,47220.8
0131000021 - ОД на МВР - Бургас,113710.6,,,,41533.13,,,,,,,,,,,,,,,,,,,,,155243.73
0131000037 - ОД на МВР - Варна,,,,,31077.36,,,,,,,,,,,6891.91,,,,,,,,,,37969.27
0131000042 - ОД на МВР - В. Търново,,,49514.94,,19501.23,,,,,,,,,,,663.97,,,,,,,,,,69680.14
0131000063 - ОД на МВР - Враца,35931.6,,,,30107.63,,,,,,,,,,,1363.08,,,,,,,,,,67402.31
0131000079 - ОД на МВР - Габрово,41172,,,,2000.74,,,,,,,,,,,3422.65,,,,,,,,,,46595.39
0131000084 - ОД на МВР - Добрич,,,,,13070,,,,,,,,,,,,,,,,,,,,,13070
0131000090 - ОД на МВР - Кърджали,,,,,2177.52,,,,,,,,,,,,,,,,,,,,,2177.52
0131000103 - ОД на МВР - Кюстендил,,,,,20844.01,,,,,,,,,,,,,,,,,,,,,20844.01
0131000119 - ОД на МВР - Монтана,,,,,4826.5,,,,,,,,,,,423.62,,,,,,,,,,5250.12
0131000130 - ОД на МВР - Пазарджик,,,,,5255.85,,,,,,,,,,,,,,,,,,,,,5255.85
0131000145 - ОД на МВР - Перник,,,,,5143.5,,,,,,,,,,,,,,,,,,,,,5143.5
0131000150 - ОД на МВР - Плевен,,,,,32005.14,,,,,,,,,,,,,,,,,,,,,32005.14
0131000166 - ОД на МВР - Пловдив,,,,,61954.28,,,,,,,,,,,,,,,,,,,,,61954.28
0131000187 - ОД на МВР - Русе,,,,,,,,,,,,,,,,1101.01,,,,,,,,,,1101.01
0131000192 - ОД на МВР - Силистра,3243,,,,474,,,,,,,,,,,,,,,,,,,,,3717
0131000206 - ОД на МВР - Сливен,8150,,,,1958.94,,,,,,,,,,,,,,,,,,,,,10108.94
0131000211 - ОД на МВР - Смолян,,,,,900,,,,,,,,,,,,,,,,,,,,,900
0131000227 - ОД на МВР - София,,,,,1865.3,,,,,,,,,,,,,,,,,,,,,1865.3
0131000232 - ОД на МВР - Ст.Загора,67321.6,,,,29030.59,,,,,,,,,,,5900.54,,,,,,,,,,102252.73
0131000248 - ОД на МВР - Търговище,,,,,11602.5,,,,,,,,,,,,,,,,,,,,,11602.5
0131000274 - ОД на МВР - Ямбол,21439.6,,,,36,,,,,,,,,,,4957.87,,,,,,,,,,26433.47
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,520.4,,,,11300.11,,,,,,,,,,,,,,,,,,,,,11820.51
013700**** - ГД ПБЗН,49701.34,,,,126845.22,,,,,,,,,2566744.8,,,,,,,,,,,,2743291.36
0138000002 - Дирекция "НС 112",,,,,14174.94,,,,,,,,,,,,,,,,,,,,,14174.94
