13.08.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,,,,,,,,,,,,1278.58,,,,,,,,,,1278.58
013032**** - САД "УССД",,,,,380.08,,,,,184848.51,,,,,,54494.18,,,,,,,,,,239722.77
013038**** - Дирекция Миграция,,,,,,,,,,,,,,,,3174.57,,,,,,,,,,3174.57
013060**** - ГД "Национална полиция",,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
013070**** - ГД "Гранична полиция",809.37,,,,9087.84,,,,,,,,,,,6393.27,,,,,,,,,,16290.48
0131000037 - ОД на МВР - Варна,,,,,,,,,,,,,,,,36909.82,,,,,,,,,,36909.82
0131000042 - ОД на МВР - В. Търново,2050.75,,,,1311.73,,,,,,,,,,76,129.08,,,,,,,,,,3567.56
0131000058 - ОД на МВР - Видин,,,,,372,,,,,,,,,,,,,,,,,,,,,372
0131000079 - ОД на МВР - Габрово,,,,,,,,,,,,,,,,15735.71,,,,,,,,,,15735.71
0131000090 - ОД на МВР - Кърджали,,,,,,,,,,,,,,,,12422.9,,,,,,,,,,12422.9
0131000103 - ОД на МВР - Кюстендил,,,,,848.46,,,,,6231.14,,,,,,,,,,,,,,,,7079.6
0131000119 - ОД на МВР - Монтана,,,,,3720.21,,,,,,,,,,,8910.73,,,,,,,,,,12630.94
0131000124 - ОД на МВР - Ловеч,,,,,,,,,,,,,,,,9043.38,,,,,,,,,,9043.38
0131000166 - ОД на МВР - Пловдив,,,,,16135.85,,,,,,,,,,,49870.98,,,,,,,,,,66006.83
0131000171 - ОД на МВР - Разград,,,,,,,,,,,,,,,,9902.37,,,,,,,,,,9902.37
0131000206 - ОД на МВР - Сливен,,,,,4000,,,,,,,,,,,10073.05,,,,,,,,,,14073.05
0131000211 - ОД на МВР - Смолян,,,,,3776.16,,,,,,,,,,,2260.28,,,,,,,,,,6036.44
0131000232 - ОД на МВР - Ст.Загора,,,,,,,,,,,,,,,,50946.37,,,,,,,,,,50946.37
0131000248 - ОД на МВР - Търговище,,,,,7707.74,,,,,,,,,,,,,,,,,,,,,7707.74
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,15813.72,,,,,,,,,,15813.72
0131000269 - ОД на МВР - Шумен,,,,,,,,,,,,,,,,15045.6,,,,,,,,,,15045.6
0131000274 - ОД на МВР - Ямбол,,,,,,,,,,,,,,,,8363.81,,,,,,,,,,8363.81
0133000000 - Държавна агенция за бежанците,,,,,1059.67,,,,,,,,,,,,,,,,,,,,,1059.67
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,1400.55,,,,,,,,,,,,,,,,,,,,,1400.55
013700**** - ГД ПБЗН,,,,,14528.94,,,,,,,,,76194,,456.81,,,,,,,,,,91179.75
0138000002 - Дирекция "НС 112",,,,,100.44,,,,,,,,,,,,,,,,,,,,,100.44
