10.09.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013031**** - САД "ПУБ",,,,,100105.76,,,,,,,,,,,,,,,,,,,,,100105.76
013032**** - САД "УССД",21930,,,,4289.56,,,,,,,,,,,4844.46,,,,,,,,,,31064.02
0130330008 - СД "ОТО",,,,,126,,,,,,,,,,,,,,,,,,,,,126
0130370000 - НСПО - ПУБ Китен,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
013038**** - Дирекция Миграция,22240,,,,2058,,,,,,,,,,,,,,,,,,,,,24298
013040**** - СДВР,541399.66,,,,3370.12,,,,,,,,,,,,,,,,,,,,,544769.78
013060**** - ГД "Национална полиция",198417,,,,330,,,,,,,,,,,,,,,,,,,,,198747
013070**** - ГД "Гранична полиция",102610,,,,21224.53,,,,,,,,,,,,,,,,,,,,,123834.53
0131000037 - ОД на МВР - Варна,,,,,936.44,,,,,,,,,,,,,,,,,,,,,936.44
0131000042 - ОД на МВР - В. Търново,1419.62,,,,,,,,,,,,,,,,,,,,,,,,,1419.62
0131000058 - ОД на МВР - Видин,5680,,,,,,,,,,,,,,,,,,,,,,,,,5680
0131000079 - ОД на МВР - Габрово,,,,,3152.73,,,,,,,,,,,,,,,,,,,,,3152.73
0131000090 - ОД на МВР - Кърджали,49795,,,,,,,,,,,,,,,,,,,,,,,,,49795
0131000119 - ОД на МВР - Монтана,,,,,1060,,,,,,,,,,,,,,,,,,,,,1060
0131000130 - ОД на МВР - Пазарджик,67780,,,,1000,,,,,,,,,,,,,,,,,,,,,68780
0131000150 - ОД на МВР - Плевен,,,,,20886.78,,,,,,,,,,,,,,,,,,,,,20886.78
0131000166 - ОД на МВР - Пловдив,37610,,,,2214.47,,,,,,,,,,,,,,,,,,,,,39824.47
0131000187 - ОД на МВР - Русе,4100,,,,6717.09,,,,,,,,,,,,,,,,,,,,,10817.09
0131000192 - ОД на МВР - Силистра,,,,,3364.74,,,,,,,,,,,,,,,,,,,,,3364.74
0131000206 - ОД на МВР - Сливен,67970,,,,129.6,,,,,,,,,,,688.3,,,,,,,,,,68787.9
0131000227 - ОД на МВР - София,5916.25,,,,3663.54,,,,,,,,,,,,,,,,,,,,,9579.79
0131000248 - ОД на МВР - Търговище,,,,,837,,,,,,,,,,,,,,,,,,,,,837
0133000000 - Държавна агенция за бежанците,10800,,,,,,,,,,,,,,,,,,,,,,,,,10800
0136000003 - ГДБОП,41190,,,,,,,,,,,,,,,,,,,,,,,,,41190
013700**** - ГД ПБЗН,,,,,11469.37,,,,,,,,,,,,,,,,,,,,,11469.37
0138000002 - Дирекция "НС 112",,,,,3740.96,,,,,,,,,,,,,,,,,,,,,3740.96
