04.09.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013032**** - САД "УССД",,,,,456712.68,,,,,,,,,,,199598.35,,,,,,,,,,656311.03
013040**** - СДВР,,,,,6057.66,,,,,,,,,,,,,,,,,,,,,6057.66
013060**** - ГД "Национална полиция",,,,,34719.49,,,,,,,,,,,,,,,,,,,,,34719.49
0131000021 - ОД на МВР - Бургас,,,,,5000,,,,,,,,,,,3000,,,,,,,,,,8000
0131000042 - ОД на МВР - В. Търново,,,,,2132.12,,,,,,,,,,,12,,,,,,,,,,2144.12
0131000119 - ОД на МВР - Монтана,,,,,1380.58,,,,,,,,,,,,,,,,,,,,,1380.58
0131000124 - ОД на МВР - Ловеч,,,,,12997.9,,,,,,,,,,,,,,,,,,,,,12997.9
0131000192 - ОД на МВР - Силистра,,,,,1375,,,,,,,,,,,,,,,,,,,,,1375
0131000206 - ОД на МВР - Сливен,,,,,42,,,,,,,,,,,41.8,,,,,,,,,,83.8
0131000227 - ОД на МВР - София,,,,,29,,,,,,,,,,,,,,,,,,,,,29
0131000232 - ОД на МВР - Ст.Загора,,,,,3065,,,,,,,,,,,19.2,,,,,,,,,,3084.2
0131000253 - ОД на МВР - Хасково,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
0133000000 - Държавна агенция за бежанците,,,,,100000,,,,,,,,,,,,,,,,,,,,,100000
013700**** - ГД ПБЗН,,,,,2000,,,,,,,,,75600,,,,,,,,,,,,77600
