26.03.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013032**** - САД "УССД",24040.3,,1841.3,,368.4,,,,,,,,,,,250.05,,,,,,,,,,26500.05
013034**** - Академия на МВР,,,,,217.01,,,,,,,,,,,,,,,,,,,,,217.01
013036**** - Медицински институт,6600,,,,682,,,,,,,,,,,,,,,,,,,,,7282
013040**** - СДВР,,,,,54,,,,,,,,,,300,378,,,,,,,,,,732
013060**** - ГД "Национална полиция",1689.3,,,,,,,,,,,,,,,,,,,,,,,,,1689.3
013070**** - ГД "Гранична полиция",29346.62,,365.43,,44625.25,,,,,,,,,,,1547.17,,,,,,,,,,75884.47
0131000021 - ОД на МВР - Бургас,12012,,,,2395.8,,,,,,,,,,,,,,,,,,,,,14407.8
0131000037 - ОД на МВР - Варна,,,,,2841.71,,,,,,,,,,,,,,,,,,,,,2841.71
0131000058 - ОД на МВР - Видин,3018.73,,,,7307.04,,,,,,,,,,,,,,,,,,,,,10325.77
0131000084 - ОД на МВР - Добрич,11910.8,,,,17374.95,,,,,,,,,,,,,,,,,,,,,29285.75
0131000090 - ОД на МВР - Кърджали,21996,,,,,,,,,,,,,,,,,,,,,,,,,21996
0131000103 - ОД на МВР - Кюстендил,,,9408.96,,,,,,,,,,,,,,,,,,,,,,,9408.96
0131000119 - ОД на МВР - Монтана,,,,,70.76,,,,,,,,,,,1497.46,,,,,,,,,,1568.22
0131000124 - ОД на МВР - Ловеч,,,,,10119.41,,,,,,,,,,,833.59,,,,,,,,,,10953
0131000145 - ОД на МВР - Перник,17724,,,,61.5,,,,,,,,,,,926.39,,,,,,,,,,18711.89
0131000166 - ОД на МВР - Пловдив,65146.7,,,,,,,,,,,,,,,,,,,,,,,,,65146.7
0131000171 - ОД на МВР - Разград,29568,,,,500,,,,,,,,,,,,,,,,,,,,,30068
0131000187 - ОД на МВР - Русе,,,,,3010,,,,,,,,,,,,,,,,,,,,,3010
0131000206 - ОД на МВР - Сливен,,,,,16527.85,,,,,,,,,,,76.7,,,,,,,,,,16604.55
0131000232 - ОД на МВР - Ст.Загора,,,,,,,,,,,,,,,,2386.88,,,,,,,,,,2386.88
0131000253 - ОД на МВР - Хасково,,,,,2269.44,,,,,,,,,,,835.55,,,,,,,,,,3104.99
0131000274 - ОД на МВР - Ямбол,,,,,180.43,,,,,,,,,,,16.57,,,,,,,,,,197
0133000000 - Държавна агенция за бежанците,1239.78,,,,,,,,,,,,,,,,,,,,,,,,,1239.78
0134000004 - САД "КИС",6093.9,,,,6153.2,,,,,,,,,,,,,,,,,,,,,12247.1
013700**** - ГД ПБЗН,327106.56,,2911.32,,144651.45,,,,,42236.87,,,,,,0.19,,,,,,,,,,516906.39
0138000002 - Дирекция "НС 112",272306.62,,7633.11,,,,,,,,,,,,,,,,,,,,,,,279939.73
