04.06.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013031**** - САД "ПУБ",700,,,,262238.37,,,,,,,,,,,,,,,,,,,,,262938.37
013032**** - САД "УССД",,,,,249958.7,,,,,183020.76,,,,,,554,,,,,,,,,,433533.46
013034**** - Академия на МВР,,,,,88529.19,,,,,,,,,,,,,,,,,,,,,88529.19
0131000079 - ОД на МВР - Габрово,,,,,1380.47,,,,,,,,,,,,,,,,,,,,,1380.47
0133000000 - Държавна агенция за бежанците,2436.27,,,,67000,,,,,,,,,,,,,,,,,,,,,69436.27
013700**** - ГД ПБЗН,,,,,42500.47,,,,,,,,,,,,,,,,,,,,,42500.47
