08.05.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013031**** - САД "ПУБ",700,,,,,,,,7500,,,,,,,,,,,,,,,,,8200
013032**** - САД "УССД",,,,,10400,,,,,,,,,,,9925.72,,,,,,,,,,20325.72
013034**** - Академия на МВР,,,,,43683.2,,,,,,,,,,,6118.09,,,,,,,,,,49801.29
0131000058 - ОД на МВР - Видин,,,,,1757,,,,,,,,,,,,,,,,,,,,,1757
0131000119 - ОД на МВР - Монтана,,,,,7399.65,,,,,,,,,,,,,,,,,,,,,7399.65
0131000253 - ОД на МВР - Хасково,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
0131000274 - ОД на МВР - Ямбол,,,,,2523.36,,,,,,,,,,,,,,,,,,,,,2523.36
013700**** - ГД ПБЗН,310.16,,,,28309.64,,,,,,,,,,50,270.86,,,,,,,,,,28940.66
