22.07.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013070**** - ГД "Гранична полиция",,,,,3304.52,,,,,,,,,,,,,,,,,,,,,3304.52
013700**** - ГД ПБЗН,423185.02,,25081.45,,5,,,,,,,,,,,,,,,,,,,-2667212,,-2218940.53
