15.02.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,764.31,,,,,34697.4,,,,,,,,,,,,,,,,35461.71
013031**** - САД "ПУБ",,,,,14266.27,,,,,,,,,,,,,,,,,,,,,14266.27
013032**** - САД "УССД",,,,,2215.2,,,,,,,,,,,101904.82,,,,,,,,,,104120.02
0130330008 - СД "ОТО",,,,,850,,,,,,,,,,,,,,,,,,,,,850
013034**** - Академия на МВР,,,,,2057.9,,,,,,,,,,,,,,,,,,,,,2057.9
0130350004 - ИСТ,,,,,4823.11,,,,,,,,,,,,,,,,,,,,,4823.11
013038**** - Дирекция Миграция,,,,,2541.82,,,,,,,,,,,198.3,,,,,,,,,,2740.12
013040**** - СДВР,,,,,24759.39,,,,,,,,,,,,,,,,,,,,,24759.39
013060**** - ГД "Национална полиция",,,,,39272.72,,,,,,,,,,,,,,,,,,,,,39272.72
013070**** - ГД "Гранична полиция",68,,,,10110.64,,,,,,,,,,,5489.29,,,,,,,,,,15667.93
0130900008 - САД "Международни проекти",,,,,1528.9,,,,,,,,,565.17,,,,,,,,,,,,2094.07
0131000021 - ОД на МВР - Бургас,,,,,322.51,,,,,,,,,,,,,,,,,,,,,322.51
0131000042 - ОД на МВР - В. Търново,510.04,,,,,,,,,,,,,,,228.84,,,,,,,,,,738.88
0131000058 - ОД на МВР - Видин,,,,,413,,,,,,,,,,,,,,,,,,,,,413
0131000079 - ОД на МВР - Габрово,,,,,21.14,,,,,,,,,,,,,,,,,,,,,21.14
0131000145 - ОД на МВР - Перник,,,,,12637.17,,,,,,,,,,,1122.61,,,,,,,,,,13759.78
0131000171 - ОД на МВР - Разград,,,,,439.9,,,,,,,,,,75,,,,,,,,,,,514.9
0131000206 - ОД на МВР - Сливен,,,,,82.8,,,,,,,,,,,219.63,,,,,,,,,,302.43
0131000211 - ОД на МВР - Смолян,,,,,,,,,,,,,,,,51.42,,,,,,,,,,51.42
0131000232 - ОД на МВР - Ст.Загора,,,,,5176.26,,,,,,,,,,32.4,,,,,,,,,,,5208.66
0131000248 - ОД на МВР - Търговище,,,,,28601.02,,,,,,,,,,,,,,,,,,,,,28601.02
0131000253 - ОД на МВР - Хасково,,,,,5929.73,,,,,,,,,,,415.38,,,,,,,,,,6345.11
013700**** - ГД ПБЗН,,,,,7492.41,,,,,,,,,,,,,,,,,,,,,7492.41
0138000002 - Дирекция "НС 112",,,,,1274.81,,,,,,,,,,,,,,,,,,,,,1274.81
