10.01.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,3072.14,,,,,,,,,,,,,,,,,,,,,3072.14
0130310001 - САД "ПУБ",,,,,109409.9,,,,,,,,,,,,,,,,,,,,,109409.9
013034**** - Академия на МВР,,,,,182.75,,,,,,,,,,5229,,,,,,,,,,,5411.75
013040**** - СДВР,163017.13,,,,50,,,,,,,,,,,1000,,,,,,,,,,164067.13
013070**** - ГД "Гранична полиция",62719.4,,,,13409.92,,,,,,,,,,,2004.84,,,,,,,,,,78134.16
0130900008 - САД "Международни проекти",,,,,300,,,,,,,,,,,,,,,,,,,,,300
0131000058 - ОД на МВР - Видин,,,,,56,,,,,,,,,,,,,,,,,,,,,56
0131000103 - ОД на МВР - Кюстендил,500,,,,8005.37,,,,,,,,,,,,,,,,,,,,,8505.37
0131000119 - ОД на МВР - Монтана,32830,,,,,,,,,,,,,,,,,,,,,,,,,32830
0131000150 - ОД на МВР - Плевен,80,,,,,,,,,,,,,,,,,,,,,,,,,80
0131000166 - ОД на МВР - Пловдив,23725,,,,,,,,,,,,,,,,,,,,,,,,,23725
0131000192 - ОД на МВР - Силистра,,,,,718.72,,,,,,,,,,,,,,,,,,,,,718.72
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,469,,,,,,,,,,469
0131000269 - ОД на МВР - Шумен,,,,,1646.33,,,,,,,,,,,,,,,,,,,,,1646.33
0131000274 - ОД на МВР - Ямбол,53170,,,,,,,,,,,,,,,,,,,,,,,,,53170
0134000004 - САД "КИС",28100,,,,,,,,,,,,,,,,,,,,,,,,,28100
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,2685.12,,,,,,,,,,,,,,,,,,,,,2685.12
013700**** - ГД ПБЗН,140.6,,,,3107.02,,,,,,,,,,,,,,,,,,,,,3247.62
