02.04.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013031**** - САД "ПУБ",,,,,18012.71,,,,,,,,,,,,,,,,,,,-11664.95,,6347.76
013032**** - САД "УССД",,,,,975047.33,,,,,,,,,,,112440.63,,,,,,,,,,1087487.96
013034**** - Академия на МВР,,,,,60080.3,,,,,,,,,,,771.4,,,,,,,,,,60851.7
013038**** - Дирекция Миграция,,,,,720,,,,,,,,,,,,,,,,,,,,,720
013060**** - ГД "Национална полиция",,,,,10000,,,,,,,,,,,,,,,,,,,,,10000
013070**** - ГД "Гранична полиция",,,,,31040,,,,,,,,,,,,,,,,,,,,,31040
0130900008 - САД "Международни проекти",,,,,,,,,,,,,,,,,,,,,,,,-1024.08,,-1024.08
0133000000 - Държавна агенция за бежанците,,,,,65000,,,,,,,,,,,,,,,,,,,,,65000
