21.01.2014,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
013******* - Министерство на вътрешните работи,,,,,,,,,,,,,,,,,,,,,,,,-1081615,,-1081615
013700**** - ГД ПБЗН,,,,,,,,,,,,,,381264.96,,,,,,,,,,,,381264.96
