10.12.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,,,,,,10463.6,,,,,,,,,,,,,,,,10463.6
0130310001 - САД "ПУБ",,,,,369.86,,,,,,,,,,,,,,,,,,,,,369.86
013032**** - САД "УССД",,,,,,,,,,,,,,,,23293.98,,,,,,,,,,23293.98
0130330008 - СД "ОТО",,,,,2299.4,,,,,,,,,,,529.64,,,,,,,,,,2829.04
013034**** - Академия на МВР,,,,,22745.19,,,,,,,,,,,600,,,,,,,,,,23345.19
0130350004 - ИСТ,,,,,1346.38,,,,,,,,,,,,,,,,,,,,,1346.38
0130370000 - НСПО - ПУБ Китен,,,,,2000,,,,,,,,,,,,,,,,,,,,,2000
0130380009 - Дирекция Миграция,,,,,2446.73,,,,,,,,,,,,,,,,,,,,,2446.73
013040**** - СДВР,3848.92,,,,3163.52,,,,,,,,,,,,,,,,,,,,,7012.44
013060**** - ГД "Национална полиция",83568.8,,,,24095.19,,,,,,,,,,,,,,,,,,,,,107663.99
013070**** - ГД "Гранична полиция",12552.23,73.95,,,97312.12,,,,,,,,,,,1645.1,,,,,,,,,,111583.4
0131000037 - ОД на МВР - Варна,52435.08,,,,759.93,,,,,,,,,,,,,,,,,,,,,53195.01
0131000063 - ОД на МВР - Враца,,,,,20165.92,,,,,,,,,,,,,,,,,,,,,20165.92
0131000090 - ОД на МВР - Кърджали,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
0131000119 - ОД на МВР - Монтана,35774,,,,651.69,,,,,,,,,,,,,,,,,,,,,36425.69
0131000145 - ОД на МВР - Перник,,,,,3454.75,,,,,,,,,,,524.91,,,,,,,,,,3979.66
0131000150 - ОД на МВР - Плевен,18500.32,,,,,,,,,,,,,,,,,,,,,,,,,18500.32
0131000171 - ОД на МВР - Разград,29708,,,,1474.62,,,,,,,,,,,5000,,,,,,,,,,36182.62
0131000192 - ОД на МВР - Силистра,,,,,,,,,,,,,,,,1570.46,,,,,,,,,,1570.46
0131000206 - ОД на МВР - Сливен,68560,,,,12549.72,,,,,,,,,,,,,,,,,,,,,81109.72
0131000211 - ОД на МВР - Смолян,,,,,4231.31,,,,,,,,,,,995.27,,,,,,,,,,5226.58
0131000227 - ОД на МВР - София,38679,,,,,,,,,,,,,,,,,,,,,,,,,38679
0131000248 - ОД на МВР - Търговище,,,,,3079.02,,,,,,,,,,,,,,,,,,,,,3079.02
0131000253 - ОД на МВР - Хасково,6911,,,,5815.72,,,,,,,,,,20,125.4,,,,,,,,,,12872.12
0131000274 - ОД на МВР - Ямбол,,,,,402.8,,,,,,,,,,,,,,,,,,,,,402.8
0136000003 - ГДБОП,32280,,,,5246.25,,,,,,,,,,,,,,,,,,,,,37526.25
013700**** - ГД ПБЗН,970,,,,11614.43,,,,,,,,,,,,,,,,,,,,,12584.43
