01.07.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0131000227 - ОД на МВР - София,,,,,84.63,,,,,302.76,,,,,,,,,,,,,,,,387.39
