27.12.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,56460,,,,,,,,,,,,,,,,,,,,,56460
013040**** - СДВР,,,,,1011089.23,,,,,,,,,,,,,,,,,,,,,1011089.23
0130900008 - САД "Международни проекти",,,,,849651,,,,,2972627.6,,,,,,,,,,,,,,,,3822278.6
0133000000 - Държавна агенция за бежанците,,,,,,,,,,23690.4,,,,,,,,,,,,,,,,23690.4
