11.12.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,701761.12,,,,,,,,,,,,,,,,,,,,,701761.12
0130330008 - СД "ОТО",,,,,,,,,,,,,,,,62.22,,,,,,,,,,62.22
013034**** - Академия на МВР,,,,,24217.68,,,,,,,,,,,,,,,,,,,,,24217.68
0130350004 - ИСТ,,,,,173.12,,,,,,,,,,,,,,,,,,,,,173.12
013036**** - Медицински институт,21399.24,,,,48618.72,,,,,,,,,,,28405.3,,,,,,,,,,98423.26
0130380009 - Дирекция Миграция,,,,,3008.95,,,,,,,,,,,,,,,,,,,,,3008.95
013060**** - ГД "Национална полиция",,,,,1395.48,,,,,,,,,,,,,,,,,,,,,1395.48
013070**** - ГД "Гранична полиция",28716,,,,3913.64,,,,,,,,,,,6238.72,,,,,,,,,,38868.36
0130900008 - САД "Международни проекти",,,,,855.99,,,,,,,,,,,,,,,,,,,,,855.99
0131000016 - ОД на МВР - Благоевград,,,,,-90,,,,,,,,,,,,,,,,,,,150,,60
0131000021 - ОД на МВР - Бургас,,,,,21925.48,,,,,,,,,,,,,,,,,,,,,21925.48
0131000037 - ОД на МВР - Варна,,,,,1203,,,,,,,,,,,293.6,,,,,,,,1763.05,,3259.65
0131000058 - ОД на МВР - Видин,,,,,1053.53,,,,,,,,,,,,,,,,,,,,,1053.53
0131000084 - ОД на МВР - Добрич,,,,,,,,,,,,,,,,14346.5,,,,,,,,,,14346.5
0131000090 - ОД на МВР - Кърджали,,,,,22462.16,,,,,,,,,,,,,,,,,,,,,22462.16
0131000103 - ОД на МВР - Кюстендил,,,,,1105.42,,,,,,,,,,,,,,,,,,,,,1105.42
0131000119 - ОД на МВР - Монтана,,,,,750.52,,,,,,,,,,,,,,,,,,,,,750.52
0131000187 - ОД на МВР - Русе,11071.6,,,,1500,,,,,,,,,,,8596.45,,,,,,,,,,21168.05
0131000192 - ОД на МВР - Силистра,,,,,556.71,,,,,,,,,,,1000,,,,,,,,,,1556.71
0131000211 - ОД на МВР - Смолян,,,,,2978,,,,,,,,,,,,,,,,,,,,,2978
0131000232 - ОД на МВР - Ст.Загора,40448.68,,,,,,,,,,,,,,,7484.54,,,,,,,,,,47933.22
0131000253 - ОД на МВР - Хасково,,,,,180,,,,,,,,,,,,,,,,,,,,,180
0131000274 - ОД на МВР - Ямбол,,,,,421.2,,,,,,,,,,,,,,,,,,,,,421.2
013700**** - ГД ПБЗН,,,,,370672.65,,,,,,,,,,1390,84163.09,,,,,,,,,,456225.74
