08.11.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,332398.56,,,,,131840,,,,,,,,,,,,,,,,464238.56
0130310001 - САД "ПУБ",77260,,,,9796.21,,,,,,,,,,,,,,,,,,,,,87056.21
013032**** - САД "УССД",550,,,,11916.81,,,,,,,,,,,2025.22,,,,,,,,,,14492.03
0130330008 - СД "ОТО",,,,,43.2,,,,,,,,,,,,,,,,,,,,,43.2
013034**** - Академия на МВР,70570.84,43.2,,,1537.4,,,,,,,,,,3320,,,,,,,,,,,75471.44
0130350004 - ИСТ,,,,,180,,,,,,,,,,,,,,,,,,,,,180
013036**** - Медицински институт,,,,,3655.11,,,,,,,,,,,,,,,,,,,,,3655.11
0130380009 - Дирекция Миграция,20600,,,,,,,,,,,,,,,,,,,,,,,,,20600
013040**** - СДВР,1075.23,,,,178.12,,,,,,,,,,,,,,,,,,,,,1253.35
013060**** - ГД "Национална полиция",5392,,,,,,,,,,,,,,,,,,,,,,,,,5392
013070**** - ГД "Гранична полиция",17360,,,,8005.47,,,,,,,,,,,5765.57,,,,,,,,,,31131.04
0130900008 - САД "Международни проекти",,,,,3269.21,,,,,,,,,,,,,,,,,,,,,3269.21
0131000021 - ОД на МВР - Бургас,,13.6,,,3274.23,,,,,,,,,,,,,,,,,,,,,3287.83
0131000042 - ОД на МВР - В. Търново,,,,,,,,,,,,,,,,1485.47,,,,,,,,,,1485.47
0131000058 - ОД на МВР - Видин,4770,,,,1114.65,,,,,,,,,,,,,,,,,,,,,5884.65
0131000084 - ОД на МВР - Добрич,,,,,,,,,,,,,,,,24231.9,,,,,,,,,,24231.9
0131000090 - ОД на МВР - Кърджали,,,,,162.19,,,,,,,,,,,,,,,,,,,,,162.19
0131000103 - ОД на МВР - Кюстендил,,,,,58.75,,,,,,,,,,,,,,,,,,,,,58.75
0131000119 - ОД на МВР - Монтана,,,,,5694.39,,,,,,,,,,,19.36,,,,,,,,,,5713.75
0131000130 - ОД на МВР - Пазарджик,62930,,,,,,,,,,,,,,,,,,,,,,,,,62930
0131000145 - ОД на МВР - Перник,,,,,220,,,,,,,,,,,,,,,,,,,,,220
0131000150 - ОД на МВР - Плевен,,,,,27329.65,,,,,,,,,,,,,,,,,,,,,27329.65
0131000192 - ОД на МВР - Силистра,,,,,979.43,,,,,,,,,,,,,,,,,,,,,979.43
0131000206 - ОД на МВР - Сливен,,,,,12170.46,,,,,,,,,,,,,,,,,,,,,12170.46
0131000227 - ОД на МВР - София,,,,,4155.78,,,,,48217.67,,,,,,,,,,,,,,,,52373.45
0131000248 - ОД на МВР - Търговище,,,,,12126.64,,,,,,,,,,,,,,,,,,,,,12126.64
0131000269 - ОД на МВР - Шумен,,,,,1000,,,,,,,,,,,,,,,,,,,,,1000
0133000000 - Държавна агенция за бежанците,,,,,,,,,,19929.2,,,,,,,,,,,,,,,,19929.2
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,22510,,,,3736.09,,,,,,,,,,,,,,,,,,,,,26246.09
0136000003 - ГДБОП,41560,,,,3194,,,,,,,,,,,,,,,,,,,,,44754
013700**** - ГД ПБЗН,110230,,,,21069.41,,,,,,,,,,,,,,,,,,,,,131299.41
