12.03.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,28346.49,,,,,,,,,,,,,,,,,,,,,28346.49
013031**** - САД "ПУБ",,,,,10159.92,,,,,,,,,,,,,,,,,,,,,10159.92
013032**** - САД "УССД",3460,,,,14980.77,,,,,,,,,,,45670.71,,,,,,,,,,64111.48
013034**** - Академия на МВР,54890,,,,60878.26,,,,,,,,,,,5473.6,,,,,,,,,,121241.86
0130350004 - ИСТ,,,,,453.91,,,,,,,,,,,,,,,,,,,,,453.91
013036**** - Медицински институт,,,,,,,,,,,,,,,,1548.96,,,,,,,,,,1548.96
013040**** - СДВР,3871.31,,,,68034.04,,,,,,,,,,,301169.85,,,,,,,,,,373075.2
013060**** - ГД "Национална полиция",1130.64,,,,,,,,,,,,,,,,,,,,,,,,,1130.64
013070**** - ГД "Гранична полиция",,,,,43208.11,,,,,,,,,,,5112.38,,,,,,,,,,48320.49
0131000021 - ОД на МВР - Бургас,,,,,5000,,,,,,,,,,,,,,,,,,,,,5000
0131000037 - ОД на МВР - Варна,12265,,,,148.32,,,,,,,,,,,,,,,,,,,,,12413.32
0131000042 - ОД на МВР - В. Търново,20525,,,,230.66,,,,,,,,,,,,,,,,,,,,,20755.66
0131000084 - ОД на МВР - Добрич,,,,,,,,,,,,,,,,15182.91,,,,,,,,,,15182.91
0131000090 - ОД на МВР - Кърджали,,,,,441.6,,,,,,,,,,,,,,,,,,,,,441.6
0131000119 - ОД на МВР - Монтана,,,,,3587.04,,,,,,,,,,,738.48,,,,,,,,,,4325.52
0131000150 - ОД на МВР - Плевен,25970,,,,11584.44,,,,,,,,,,,,,,,,,,,,,37554.44
0131000192 - ОД на МВР - Силистра,,,,,2011.84,,,,,,,,,,,3567.79,,,,,,,,,,5579.63
0131000206 - ОД на МВР - Сливен,,,,,1726.8,,,,,,,,,,,8188.35,,,,,,,,,,9915.15
0131000232 - ОД на МВР - Ст.Загора,10410,,,,,,,,,,,,,,,62887.84,,,,,,,,,,73297.84
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,88.47,,,,,,,,,,88.47
0131000274 - ОД на МВР - Ямбол,,,,,1500,,,,,,,,,,,,,,,,,,,,,1500
0136000003 - ГДБОП,,,,,3890.55,,,,,,,,,,,3647.38,,,,,,,,,,7537.93
013700**** - ГД ПБЗН,16880,,,,,,,,,,,,,,,78674.2,,,,,,,,,,95554.2
0138000002 - Дирекция "НС 112",46340,,,,,,,,,,,,,,,,,,,,,,,,,46340
0139890003 - Фонд за безопасност на движението,,,,,68166,,,,,,,,,,,,,,,,,,,,,68166
