28.09.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,110996.94,,,,,,,,,,,,,,,,,,,,,110996.94
0130310001 - САД "ПУБ",15792,,,,51606.66,,,,,,,,,,,,,,,,,,,,,67398.66
013032**** - САД "УССД",9811.12,1014.27,720,,466363.67,,,,,,,,,,,12502.16,,,,,,,,,,490411.22
013036**** - Медицински институт,,,,,179377.16,,,,,,,,,,,14120.68,,,,,,,,,,193497.84
0130370000 - НСПО - ПУБ Китен,24.83,,,,,,,,,,,,,,,,,,,,,,,,,24.83
013040**** - СДВР,0.38,,,,757423.97,,,,,,,,,,360,1544.67,,,,,,,,,,759329.02
013060**** - ГД "Национална полиция",,,,,6479.03,,,,,,,,,,,,,,,,,,,,,6479.03
013070**** - ГД "Гранична полиция",4644.54,,,,44509.65,,,,,,,,,,,,,,,,,,,,,49154.19
0131000016 - ОД на МВР - Благоевград,,,,,63427.59,,,,,,,,,,,7715.51,,,,,,,,-150,,70993.1
0131000037 - ОД на МВР - Варна,,60.64,,,23852.69,,,,,,,,,,,,,,,,,,,,,23913.33
0131000042 - ОД на МВР - В. Търново,,,,,31311.78,,,,,,,,,,18.1,993.25,,,,,,,,,,32323.13
0131000063 - ОД на МВР - Враца,,,,,2098.88,,,,,,,,,,,,,,,,,,,,,2098.88
0131000079 - ОД на МВР - Габрово,,,,,185.18,,,,,,,,,,,71.81,,,,,,,,,,256.99
0131000084 - ОД на МВР - Добрич,,,,,9192,,,,,,,,,,,,,,,,,,,,,9192
0131000103 - ОД на МВР - Кюстендил,,,,,5649.47,,,,,,,,,,,,,,,,,,,,,5649.47
0131000119 - ОД на МВР - Монтана,,,,,1988.02,,,,,,,,,,,687.14,,,,,,,,,,2675.16
0131000145 - ОД на МВР - Перник,,,,,4887.23,,,,,,,,,,50,2331.05,,,,,,,,,,7268.28
0131000171 - ОД на МВР - Разград,,262.24,,,3571.5,,,,,,,,,,,,,,,,,,,,,3833.74
0131000187 - ОД на МВР - Русе,26238.2,,57.5,,14961.11,,,,,,,,,,,,,,,,,,,,,41256.81
0131000206 - ОД на МВР - Сливен,,,,,6532.68,,,,,,,,,,,,,,,,,,,,,6532.68
0131000227 - ОД на МВР - София,39745.48,355.25,,,9319.7,,,,,,,,,,617.74,,,,,,,,,,,50038.17
0131000248 - ОД на МВР - Търговище,,,,,,,,,,5000,,,,,,,,,,,,,,,,5000
0131000253 - ОД на МВР - Хасково,,,,,3407.05,,,,,,,,,,,411.26,,,,,,,,,,3818.31
0131000269 - ОД на МВР - Шумен,,,,,6445.89,,,,,,,,,,,,,,,,,,,,,6445.89
0131000274 - ОД на МВР - Ямбол,,,,,2725.6,,,,,,,,,,,655.5,,,,,,,,,,3381.1
0133000000 - Държавна агенция за бежанците,,,,,22079.26,,,,,,,,,,,,,,,,,,,,,22079.26
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,3182.05,,,,,,,,,,,,,,,,,,,,,3182.05
0136000003 - ГДБОП,,,,,183.81,,,,,,,,,,,,,,,,,,,,,183.81
013700**** - ГД ПБЗН,38413,,,,30775.41,,,,,,,,,,,,,,,,,,,,,69188.41
0138000002 - Дирекция "НС 112",,,,,18454,,,,,,,,,,,,,,,,,,,,,18454
