10.01.2014,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,24960.79,,,,,,,,,,,,,,,,,,,,,24960.79
013031**** - САД "ПУБ",,,,,9390.98,,,,,,,,,,,,,,,,,,,,,9390.98
013032**** - САД "УССД",550,,,,,,,,,,,,,,,7685.45,,,,,,,,,,8235.45
013034**** - Академия на МВР,,,,,1700,,,,,,,,,,,3664.47,,,,,,,,,,5364.47
013036**** - Медицински институт,,,,,440,,,,,,,,,,,,,,,,,,,,,440
013038**** - Дирекция Миграция,22910,,,,2100,,,,,,,,,,,,,,,,,,,,,25010
013040**** - СДВР,166485,,,,,,,,,,,,,,,,,,,,,,,,,166485
013060**** - ГД "Национална полиция",,,,,560,,,,,,,,,,,,,,,,,,,,,560
013070**** - ГД "Гранична полиция",,,,,84500,,,,,,,,,,,,,,,,,,,,,84500
0131000016 - ОД на МВР - Благоевград,450,,,,,,,,,,,,,,,,,,,,,,,,,450
0131000021 - ОД на МВР - Бургас,,,,,18355.18,,,,,,,,,,,,,,,,,,,,,18355.18
0131000063 - ОД на МВР - Враца,15610,,,,,,,,,,,,,,,,,,,,,,,,,15610
0131000079 - ОД на МВР - Габрово,,,371.4,,,,,,,,,,,,,,,,,,,,,,,371.4
0131000084 - ОД на МВР - Добрич,,,,,3900,,,,,,,,,,,,,,,,,,,,,3900
0131000119 - ОД на МВР - Монтана,32360,,,,,,,,,,,,,,,,,,,,,,,,,32360
0131000124 - ОД на МВР - Ловеч,,,,,3000,,,,,,,,,,,,,,,,,,,,,3000
0131000145 - ОД на МВР - Перник,38690,,,,18441.17,,,,,,,,,,,,,,,,,,,,,57131.17
0131000150 - ОД на МВР - Плевен,500,,,,4000,,,,,,,,,,,,,,,,,,,,,4500
0131000166 - ОД на МВР - Пловдив,20750,,,,17480,,,,,,,,,,,,,,,,,,,,,38230
0131000171 - ОД на МВР - Разград,,,,,7280,,,,,,,,,,,,,,,,,,,,,7280
0131000187 - ОД на МВР - Русе,,,,,18640.61,,,,,,,,,,,,,,,,,,,,,18640.61
0131000192 - ОД на МВР - Силистра,,,,,8900,,,,,,,,,,,1655.29,,,,,,,,,,10555.29
0131000206 - ОД на МВР - Сливен,,,,,11700,,,,,,,,,,,,,,,,,,,,,11700
0131000232 - ОД на МВР - Ст.Загора,,,,,13200,,,,,,,,,,,,,,,,,,,,,13200
0131000248 - ОД на МВР - Търговище,,,,,5100,,,,,,,,,,,,,,,,,,,,,5100
0131000253 - ОД на МВР - Хасково,,,,,,,,,,,,,,,,440.36,,,,,,,,,,440.36
0133000000 - Държавна агенция за бежанците,14160,,,,,,,,,,,,,,,,,,,,,,,,,14160
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,20210,,,,,,,,,,,,,,,,,,,,,,,,,20210
013700**** - ГД ПБЗН,159.47,,,,7534.56,,,,,,,,,,,,,,,,,,,,,7694.03
