29.10.2012,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130310001 - САД "ПУБ",,,,,13905.05,,,,,,,,,,,,,,,,,,,,,13905.05
013032**** - САД "УССД",11674,,,,15331.12,,,,,103488,,,,410,,4954.37,,,,,,,,,,135857.49
013034**** - Академия на МВР,,,,,27850.46,,,,,,,,,,,1132.85,,,,,,,,,,28983.31
013036**** - Медицински институт,,,,,94502.25,,,,,,,,,,,6951.16,,,,,,,,,,101453.41
0130380009 - Дирекция Миграция,3365.61,278.89,,,9465.84,,,,,,,,,,,,,,,,,,,,,13110.34
013040**** - СДВР,,,,,49619,,,,,,,,,,,,,,,,,,,,,49619
013060**** - ГД "Национална полиция",,,,,199.24,,,,,,,,,,,,,,,,,,,,,199.24
013070**** - ГД "Гранична полиция",5467.59,157.39,,,139166.05,,,,,,,,,,,920,,,,,,,,,,145711.03
0131000021 - ОД на МВР - Бургас,11122.8,,,,13228.93,,,,,,,,,,,,,,,,,,,,,24351.73
0131000042 - ОД на МВР - В. Търново,,,,,1967.76,,,,,,,,,,,,,,,,,,,,,1967.76
0131000058 - ОД на МВР - Видин,2360.92,185.83,,,3021,,,,,,,,,,,,,,,,,,,,,5567.75
0131000084 - ОД на МВР - Добрич,,,,,12912.42,,,,,,,,,,,,,,,,,,,,,12912.42
0131000090 - ОД на МВР - Кърджали,,,,,2258.42,,,,,,,,,,,,,,,,,,,,,2258.42
0131000119 - ОД на МВР - Монтана,,,,,634.66,,,,,,,,,,,,,,,,,,,,,634.66
0131000130 - ОД на МВР - Пазарджик,,,,,4154.15,,,,,,,,,,197,417,,,,,,,,,,4768.15
0131000150 - ОД на МВР - Плевен,,,,,7400.99,,,,,1452.8,,,,,,,,,,,,,,,,8853.79
0131000166 - ОД на МВР - Пловдив,12099,,,,41652.72,,,,,9996.7,,,,,,701.04,,,,,,,,,,64449.46
0131000187 - ОД на МВР - Русе,,,,,4169.41,,,,,,,,,,,,,,,,,,,,,4169.41
0131000211 - ОД на МВР - Смолян,,,,,1755,,,,,,,,,,,939.96,,,,,,,,,,2694.96
0131000253 - ОД на МВР - Хасково,,,,,6185.02,,,,,,,,,,,873.52,,,,,,,,,,7058.54
0133000000 - Държавна агенция за бежанците,124715.19,18924.75,1373.26,,53272.28,,,,,,,,,,,,,,,,,,,,,198285.48
0134000004 - САД "КИС",72.15,,,,13677,,,,,,,,,,,,,,,,,,,,,13749.15
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,,,,,1038.29,,,,,,,,,,,,,,,,,,,,,1038.29
013700**** - ГД ПБЗН,1000,,757.33,,30989.9,,,,,,,,,,728.97,,,,,,,,,,,33476.2
