17.12.2013,01,02,03,05,10,18,20,30,40,50,60,70,80,88,89,90,91,92,93,94,95,96,97,98,99,sum
0130000006 - МВР ЦУ,,,,,,,,,,,,,,,42036.65,,,,,,,,,,,42036.65
013031**** - САД "ПУБ",1732314.48,,31796.84,,,,,,,,,,,,,,,,,,,,,,,1764111.32
013032**** - САД "УССД",637499.85,,14003.93,,24448.4,,,,,414045.31,,,,,,4071.22,,,,,,,,-148121.21,,945947.5
013034**** - Академия на МВР,497627.12,,64522.9,,581.63,,,,123172.64,12800,,,,,,,,,,,,,,,,698704.29
0130350004 - ИСТ,411.94,,161962.17,,,,,,,,,,,,,,,,,,,,,,,162374.11
013036**** - Медицински институт,,,,,3872.7,,,,,,,,,,,,,,,,,,,,,3872.7
013038**** - Дирекция Миграция,,,,,10000,,,,,,,,,,,,,,,,,,,,,10000
013060**** - ГД "Национална полиция",2693671.7,,79553.51,,28972.88,,,,,,,,,,,,,,,,,,,,,2802198.09
013070**** - ГД "Гранична полиция",5277265.52,,237761.64,,22854.78,,,,,,,,,,,,,,,,,,,-20584.79,,5517297.15
0130900008 - САД "Международни проекти",52284.14,,117.81,,,,,,,,,,,,,,,,,,,,,,,52401.95
0131000021 - ОД на МВР - Бургас,2030425.2,,31248.75,,11380,,,,,,,,,,,,,,,,,,,,,2073053.95
0131000037 - ОД на МВР - Варна,1880805.4,,104230.41,,,,,,,,,,,,,,,,,,,,,,,1985035.81
0131000058 - ОД на МВР - Видин,447660.25,,41139.94,,,,,,,,,,,,,,,,,,,,,,,488800.19
0131000063 - ОД на МВР - Враца,69599.64,,,,11400,,,,,,,,,,,,,,,,,,,,,80999.64
0131000079 - ОД на МВР - Габрово,512528.61,,29641.69,,,,,,,,,,,,,,,,,,,,,,,542170.3
0131000084 - ОД на МВР - Добрич,717484.32,,29528.43,,37800,,,,,,,,,,,,,,,,,,,,,784812.75
0131000090 - ОД на МВР - Кърджали,639931.19,,21433.74,,13599.99,,,,,,,,,,,,,,,,,,,,,674964.92
0131000103 - ОД на МВР - Кюстендил,633102.21,,50981.61,,,,,,,,,,,,,,,,,,,,,,,684083.82
0131000119 - ОД на МВР - Монтана,509727.48,,38785.15,,,,,,,,,,,,,,,,,,,,,,,548512.63
0131000124 - ОД на МВР - Ловеч,627229.37,,33436.23,,,,,,,,,,,,,,,,,,,,,,,660665.6
0131000130 - ОД на МВР - Пазарджик,1016220,,18404.64,,3080,,,,,,,,,,,,,,,,,,,,,1037704.64
0131000150 - ОД на МВР - Плевен,1009193.05,,56189.82,,,,,,,,,,,,,,,,,,,,,,,1065382.87
0131000171 - ОД на МВР - Разград,35588,,,,,,,,,,,,,,,,,,,,,,,,,35588
0131000187 - ОД на МВР - Русе,935071.28,,29227.59,,7280,,,,,,,,,,,,,,,,,,,,,971578.87
0131000192 - ОД на МВР - Силистра,490356.48,,7465.05,,9200.01,,,,,,,,,,,,,,,,,,,,,507021.54
0131000206 - ОД на МВР - Сливен,825696.48,,22199.57,,9000,,,,,,,,,,,,,,,,,,,,,856896.05
0131000211 - ОД на МВР - Смолян,544890.06,,49468.09,,,,,,,,,,,,,,,,,,,,,,,594358.15
0131000227 - ОД на МВР - София,,,,,37217.05,,,,,,,,,,,,,,,,,,,,,37217.05
0131000232 - ОД на МВР - Ст.Загора,1336172.62,,110195.03,,27800,,,,,,,,,,,,,,,,,,,,,1474167.65
0131000248 - ОД на МВР - Търговище,474216.52,,28048.04,,2800,,,,,,,,,,,,,,,,,,,,,505064.56
0131000253 - ОД на МВР - Хасково,982631.34,,39848.58,,11560,,,,,,,,,,,,,,,,,,,,,1034039.92
0131000269 - ОД на МВР - Шумен,682696.56,,14544.75,,,,,,,,,,,,,,,,,,,,,,,697241.31
0133000000 - Държавна агенция за бежанците,91168.53,,1217,,254850.93,,,,,,,,,,,,,,,,,,,,,347236.46
0134000004 - САД "КИС",428816.03,,6853.65,,,,,,,,,,,,,,,,,,,,,,,435669.68
0135000009 - СПЕЦИАЛНА КУРИЕРСКА СЛУЖБА,353458.08,,2651,,,,,,,,,,,,,,,,,,,,,,,356109.08
013700**** - ГД ПБЗН,8333018.29,,351780.93,,57.12,,,,,44822.51,,,,,,,,,,,,,,,,8729678.85
0138000002 - Дирекция "НС 112",404596.11,,8181.97,,,,,,,,,,,,,,,,,,,,,,,412778.08
0139890003 - Фонд за безопасност на движението,,,,,,,,,,,,,,,,100,,,,,,,,,,100
